family,comparison,model_id,benchmark_id,metric,family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,observed_family_size,target,year
history,versus_fit504,ols_all_raw_fit252_val126,ols_all_raw_fit504_val126,rank_ic,40,1.0,0.0034431061228411097,0.0023496863067312833,1.4653471456923604,0.14282622983659676,-0.0011621944133191398,0.00804840665900136,252,252,0,21,20,raw,2014
history,versus_fit504,ols_all_raw_fit252_val126,ols_all_raw_fit504_val126,rank_ic,40,1.0,0.0034431061228411097,0.0018368599031113892,1.874452219795837,0.060868121760861094,-0.00015707313190294623,0.007043285377585166,252,252,0,63,20,raw,2014
feature,versus_core,ridge_all_raw_fit252_val126,ridge_core_raw_fit252_val126,rank_ic,60,1.0,-0.005259204274676447,0.0033484550320374154,-1.5706360767450442,0.11626720504211696,-0.011822055541321694,0.0013036469919688,252,252,0,5,40,raw,2014
feature,versus_core,ridge_all_raw_fit252_val126,ridge_core_raw_fit252_val126,rank_ic,60,1.0,-0.005259204274676447,0.003754426438508586,-1.4008009907275267,0.1612735923079459,-0.01261774487675826,0.0020993363274053652,252,252,0,21,40,raw,2014
feature,versus_core,ridge_all_raw_fit252_val126,ridge_core_raw_fit252_val126,rank_ic,60,1.0,-0.005259204274676447,0.0023120744397407927,-2.274669095544371,0.022925787738658644,-0.009790786906144024,-0.0007276216432088702,252,252,0,63,40,raw,2014
estimator,versus_ols,ridge_all_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,84,1.0,0.005419801717789719,0.003064275766327947,1.7687056032442212,0.07694301672552102,-0.0005860684229119307,0.01142567185849137,252,252,0,5,56,raw,2014
estimator,versus_ols,ridge_all_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,84,1.0,0.005419801717789719,0.003248169289811031,1.668571196332266,0.0952023911925723,-0.0009464931059289467,0.011786096541508386,252,252,0,21,56,raw,2014
estimator,versus_ols,ridge_all_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,84,1.0,0.005419801717789719,0.0035571841014812003,1.523621371053843,0.12760332144393088,-0.0015521510074919063,0.012391754443071345,252,252,0,63,56,raw,2014
history,versus_fit504,ridge_all_raw_fit252_val126,ridge_all_raw_fit504_val126,rank_ic,40,1.0,0.0005373424486212869,0.003527950781589652,0.15231007513635633,0.8789423788230576,-0.006377314022524366,0.007451998919766939,252,252,0,5,20,raw,2014
history,versus_fit504,ridge_all_raw_fit252_val126,ridge_all_raw_fit504_val126,rank_ic,40,1.0,0.0005373424486212869,0.0035846877704886204,0.14989937283939322,0.880844006528523,-0.006488516477357592,0.007563201374600165,252,252,0,21,20,raw,2014
history,versus_fit504,ridge_all_raw_fit252_val126,ridge_all_raw_fit504_val126,rank_ic,40,1.0,0.0005373424486212869,0.0014550191889555434,0.3693026543567494,0.7119021472890907,-0.002314442758546258,0.0033891276557888317,252,252,0,63,20,raw,2014
feature,versus_core,lasso_all_raw_fit252_val126,lasso_core_raw_fit252_val126,rank_ic,60,1.0,-0.006423272702172493,0.0037258520395442273,-1.7239741766445007,0.08471250505891761,-0.013725808511404283,0.000879263107059298,252,252,0,5,40,raw,2014
feature,versus_core,lasso_all_raw_fit252_val126,lasso_core_raw_fit252_val126,rank_ic,60,1.0,-0.006423272702172493,0.003911832113299131,-1.6420113430571748,0.10058765335961649,-0.014090322757805997,0.001243777353461012,252,252,0,21,40,raw,2014
feature,versus_core,lasso_all_raw_fit252_val126,lasso_core_raw_fit252_val126,rank_ic,60,0.8234800869260153,-0.006423272702172493,0.002606435135648838,-2.4643900069945546,0.013724668115433587,-0.011531791696083985,-0.0013147537082610003,252,252,0,63,40,raw,2014
estimator,versus_ols,lasso_all_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,84,1.0,0.004078727535597857,0.002366717227401108,1.7233691834308011,0.084821784019916,-0.000559952991698808,0.008717408062894522,252,252,0,5,56,raw,2014
estimator,versus_ols,lasso_all_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,84,1.0,0.004078727535597857,0.002661766657017655,1.5323385033937644,0.12543892433129422,-0.0011382392474063256,0.009295694318602039,252,252,0,21,56,raw,2014
estimator,versus_ols,lasso_all_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,84,1.0,0.004078727535597857,0.0026079707866588915,1.5639467882319236,0.11783006533458423,-0.0010328012789861639,0.009190256350181877,252,252,0,63,56,raw,2014
history,versus_fit504,lasso_all_raw_fit252_val126,lasso_all_raw_fit504_val126,rank_ic,40,1.0,0.004549924182754633,0.0029118959046307855,1.5625298196679671,0.11816322665727033,-0.0011572869170513866,0.010257135282560653,252,252,0,5,20,raw,2014
history,versus_fit504,lasso_all_raw_fit252_val126,lasso_all_raw_fit504_val126,rank_ic,40,1.0,0.004549924182754633,0.003106763946763267,1.4645220109158599,0.14305137351271988,-0.0015392212613688843,0.010639069626878151,252,252,0,21,20,raw,2014
history,versus_fit504,lasso_all_raw_fit252_val126,lasso_all_raw_fit504_val126,rank_ic,40,1.0,0.004549924182754633,0.002584620189815558,1.760384059786874,0.0783427101973254,-0.0005158383029989387,0.009615686668508205,252,252,0,63,20,raw,2014
feature,versus_core,enet_all_raw_fit252_val126,enet_core_raw_fit252_val126,rank_ic,60,1.0,-0.006422123966190326,0.0037244843018326484,-1.7242988413269167,0.08465390836902514,-0.013721979058767125,0.000877731126386473,252,252,0,5,40,raw,2014
feature,versus_core,enet_all_raw_fit252_val126,enet_core_raw_fit252_val126,rank_ic,60,1.0,-0.006422123966190326,0.003909481986495741,-1.6427045803955187,0.10044407064691933,-0.014084567857930084,0.0012403199255494332,252,252,0,21,40,raw,2014
feature,versus_core,enet_all_raw_fit252_val126,enet_core_raw_fit252_val126,rank_ic,60,0.8136628925001212,-0.006422123966190326,0.0026014350178856596,-2.4686851380243073,0.013561048208335355,-0.011520842909367529,-0.0013234050230131215,252,252,0,63,40,raw,2014
estimator,versus_ols,enet_all_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,84,1.0,0.004079560316320844,0.002364273383835258,1.7255027883886658,0.08443690171595943,-0.0005543303656029052,0.008713450998244592,252,252,0,5,56,raw,2014
estimator,versus_ols,enet_all_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,84,1.0,0.004079560316320844,0.0026583082652695844,1.534645311689285,0.12487097603345947,-0.0011306281434126896,0.009289748776054377,252,252,0,21,56,raw,2014
estimator,versus_ols,enet_all_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,84,1.0,0.004079560316320844,0.0026058196869068132,1.5655574086031276,0.11745226760455633,-0.00102775242022195,0.009186873052863639,252,252,0,63,56,raw,2014
history,versus_fit504,enet_all_raw_fit252_val126,enet_all_raw_fit504_val126,rank_ic,40,1.0,0.004555198067291693,0.0029116826715911534,1.56445553347419,0.11771062781188489,-0.0011515951034363333,0.01026199123801972,252,252,0,5,20,raw,2014
history,versus_fit504,enet_all_raw_fit252_val126,enet_all_raw_fit504_val126,rank_ic,40,1.0,0.004555198067291693,0.0031053578850297205,1.4668834433710034,0.14240776518238,-0.001531191546474033,0.01064158768105742,252,252,0,21,20,raw,2014
history,versus_fit504,enet_all_raw_fit252_val126,enet_all_raw_fit504_val126,rank_ic,40,1.0,0.004555198067291693,0.0025802851736926443,1.7653855138704502,0.07749899632418536,-0.0005020679429885676,0.009612464077571953,252,252,0,63,20,raw,2014
feature,versus_core,ols_textcore_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,60,1.0,0.001656207744721914,0.004440851144092983,0.3729482684698688,0.7091869463861781,-0.007047700558403827,0.010360116047847655,252,252,0,5,40,raw,2014
feature,versus_core,ols_textcore_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,60,1.0,0.001656207744721914,0.0032817086842580044,0.5046784782167169,0.6137846795523545,-0.004775823084176102,0.00808823857361993,252,252,0,21,40,raw,2014
feature,versus_core,ols_textcore_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,60,1.0,0.001656207744721914,0.0035510037422051576,0.4664055193851799,0.6409252615273594,-0.005303631698967149,0.008616047188410978,252,252,0,63,40,raw,2014
history,versus_fit504,ols_textcore_raw_fit252_val126,ols_textcore_raw_fit504_val126,rank_ic,40,1.0,0.0027486150593205613,0.0024006860577991756,1.144928988274439,0.2522385746427186,-0.0019566431521532653,0.007453873270794388,252,252,0,5,20,raw,2014
history,versus_fit504,ols_textcore_raw_fit252_val126,ols_textcore_raw_fit504_val126,rank_ic,40,1.0,0.0027486150593205613,0.0027786698389920617,0.9891837528698975,0.32257324606495674,-0.0026974777500315904,0.008194707868672713,252,252,0,21,20,raw,2014
history,versus_fit504,ols_textcore_raw_fit252_val126,ols_textcore_raw_fit504_val126,rank_ic,40,1.0,0.0027486150593205613,0.003347835259401904,0.8210126384210451,0.4116390693429973,-0.00381302147528048,0.009310251593921603,252,252,0,63,20,raw,2014
feature,versus_core,ridge_textcore_raw_fit252_val126,ridge_core_raw_fit252_val126,rank_ic,60,1.0,0.0054469977218730104,0.004335152338981807,1.256472044337049,0.208944875403681,-0.003049744730025907,0.013943740173771927,252,252,0,5,40,raw,2014
feature,versus_core,ridge_textcore_raw_fit252_val126,ridge_core_raw_fit252_val126,rank_ic,60,1.0,0.0054469977218730104,0.0032551120508187772,1.673367194994991,0.09425503175431706,-0.0009329046633741074,0.011826900107120128,252,252,0,21,40,raw,2014
feature,versus_core,ridge_textcore_raw_fit252_val126,ridge_core_raw_fit252_val126,rank_ic,60,1.0,0.0054469977218730104,0.003447836651042101,1.5798305642544486,0.11414567408205592,-0.0013106379387467018,0.012204633382492723,252,252,0,63,40,raw,2014
estimator,versus_ols,ridge_textcore_raw_fit252_val126,ols_textcore_raw_fit252_val126,rank_ic,84,1.0,0.0037903526016472094,0.002707639796140791,1.3998732796916389,0.16155126885493132,-0.0015165238818961144,0.009097229085190534,252,252,0,5,56,raw,2014
estimator,versus_ols,ridge_textcore_raw_fit252_val126,ols_textcore_raw_fit252_val126,rank_ic,84,1.0,0.0037903526016472094,0.002341410311381355,1.6188331379693233,0.10548317005243821,-0.00079872728169096,0.00837943248498538,252,252,0,21,56,raw,2014
estimator,versus_ols,ridge_textcore_raw_fit252_val126,ols_textcore_raw_fit252_val126,rank_ic,84,1.0,0.0037903526016472094,0.001765173191956723,2.1472978509522584,0.031769576814232994,0.00033067671893642495,0.007250028484357993,252,252,0,63,56,raw,2014
history,versus_fit504,ridge_textcore_raw_fit252_val126,ridge_textcore_raw_fit504_val126,rank_ic,40,1.0,0.0018857952997289366,0.002152519249429411,0.8760875426451227,0.3809824444583687,-0.0023330649051818988,0.0061046555046397714,252,252,0,5,20,raw,2014
history,versus_fit504,ridge_textcore_raw_fit252_val126,ridge_textcore_raw_fit504_val126,rank_ic,40,1.0,0.0018857952997289366,0.0019518422584554895,0.9661617333878115,0.3339632577385111,-0.0019397452303471425,0.005711335829805016,252,252,0,21,20,raw,2014
history,versus_fit504,ridge_textcore_raw_fit252_val126,ridge_textcore_raw_fit504_val126,rank_ic,40,1.0,0.0018857952997289366,0.001720532912112975,1.0960530231374672,0.27305557104759093,-0.0014863872422283125,0.005257977841686186,252,252,0,63,20,raw,2014
feature,versus_core,lasso_textcore_raw_fit252_val126,lasso_core_raw_fit252_val126,rank_ic,60,1.0,0.0011578195692903655,0.004664085093770876,0.24824151918597986,0.8039475438255369,-0.00798361923533067,0.010299258373911402,252,252,0,5,40,raw,2014
feature,versus_core,lasso_textcore_raw_fit252_val126,lasso_core_raw_fit252_val126,rank_ic,60,1.0,0.0011578195692903655,0.003231286387728082,0.3583153674300063,0.720107319028479,-0.005175385374391204,0.0074910245129719355,252,252,0,21,40,raw,2014
feature,versus_core,lasso_textcore_raw_fit252_val126,lasso_core_raw_fit252_val126,rank_ic,60,1.0,0.0011578195692903655,0.003222770060613047,0.35926223326963663,0.7193989243969946,-0.005158693679965173,0.007474332818545905,252,252,0,63,40,raw,2014
estimator,versus_ols,lasso_textcore_raw_fit252_val126,ols_textcore_raw_fit252_val126,rank_ic,84,1.0,-0.0006758313056312509,0.0017559629163988073,-0.38487789196441025,0.700327886212446,-0.004117455379960831,0.0027657927686983294,252,252,0,5,56,raw,2014
estimator,versus_ols,lasso_textcore_raw_fit252_val126,ols_textcore_raw_fit252_val126,rank_ic,84,1.0,-0.0006758313056312509,0.001461699446595794,-0.4623599654533765,0.6438232038181346,-0.0035407095771811353,0.0021890469659186338,252,252,0,21,56,raw,2014
estimator,versus_ols,lasso_textcore_raw_fit252_val126,ols_textcore_raw_fit252_val126,rank_ic,84,1.0,-0.0006758313056312509,0.0010566510924270983,-0.6395974134459891,0.5224343644932737,-0.0027468293910132674,0.001395166779750766,252,252,0,63,56,raw,2014
history,versus_fit504,lasso_textcore_raw_fit252_val126,lasso_textcore_raw_fit504_val126,rank_ic,40,1.0,-0.0002802605436887369,0.002585003790389187,-0.10841784632220677,0.9136642452596758,-0.005346774872751071,0.004786253785373597,252,252,0,5,20,raw,2014
history,versus_fit504,lasso_textcore_raw_fit252_val126,lasso_textcore_raw_fit504_val126,rank_ic,40,1.0,-0.0002802605436887369,0.0025994669372138776,-0.10781462140431054,0.9141427442963681,-0.005375122119630579,0.004814601032253105,252,252,0,21,20,raw,2014
history,versus_fit504,lasso_textcore_raw_fit252_val126,lasso_textcore_raw_fit504_val126,rank_ic,40,1.0,-0.0002802605436887369,0.002359203130024267,-0.11879457945863868,0.9054381032399195,-0.0049042137107504664,0.0043436926233729935,252,252,0,63,20,raw,2014
feature,versus_core,enet_textcore_raw_fit252_val126,enet_core_raw_fit252_val126,rank_ic,60,1.0,0.001140135037160776,0.004650739368927446,0.24515135050961026,0.8063392437664254,-0.007975146627419556,0.01025541670174111,252,252,0,5,40,raw,2014
feature,versus_core,enet_textcore_raw_fit252_val126,enet_core_raw_fit252_val126,rank_ic,60,1.0,0.001140135037160776,0.003234440931405499,0.3524983332020041,0.7244645682682895,-0.00519925269851619,0.0074795227728377415,252,252,0,21,40,raw,2014
feature,versus_core,enet_textcore_raw_fit252_val126,enet_core_raw_fit252_val126,rank_ic,60,1.0,0.001140135037160776,0.0032326043461154293,0.3526986030724294,0.7243144067332163,-0.005195653057493117,0.007475923131814668,252,252,0,63,40,raw,2014
estimator,versus_ols,enet_textcore_raw_fit252_val126,ols_textcore_raw_fit252_val126,rank_ic,84,1.0,-0.0006938317930200217,0.001762908082706673,-0.3935723023940932,0.6938968336106891,-0.00414906814317966,0.002761404557139616,252,252,0,5,56,raw,2014
estimator,versus_ols,enet_textcore_raw_fit252_val126,ols_textcore_raw_fit252_val126,rank_ic,84,1.0,-0.0006938317930200217,0.001465288796378253,-0.4735119757517851,0.6358479590411488,-0.0035657450608714424,0.0021780814748313987,252,252,0,21,56,raw,2014
estimator,versus_ols,enet_textcore_raw_fit252_val126,ols_textcore_raw_fit252_val126,rank_ic,84,1.0,-0.0006938317930200217,0.0010609099877752885,-0.6539968527160123,0.5131138332928762,-0.0027731771598984165,0.0013855135738583728,252,252,0,63,56,raw,2014
history,versus_fit504,enet_textcore_raw_fit252_val126,enet_textcore_raw_fit504_val126,rank_ic,40,1.0,-0.00030597584216894195,0.002578020042704595,-0.11868637058691886,0.9055238349143064,-0.00535880227729236,0.004746850592954476,252,252,0,5,20,raw,2014
history,versus_fit504,enet_textcore_raw_fit252_val126,enet_textcore_raw_fit504_val126,rank_ic,40,1.0,-0.00030597584216894195,0.002603332255244036,-0.11753238241204055,0.9064381844112825,-0.005408413302238688,0.004796461617900804,252,252,0,21,20,raw,2014
history,versus_fit504,enet_textcore_raw_fit252_val126,enet_textcore_raw_fit504_val126,rank_ic,40,1.0,-0.00030597584216894195,0.0023634671966561637,-0.12946058341822428,0.8969932123050137,-0.004938286426256868,0.004326334741918984,252,252,0,63,20,raw,2014
feature,versus_core,ols_textall_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,60,1.0,0.0005391177694981831,0.004642326191754092,0.11613095401520648,0.9075487570213405,-0.008559674370826822,0.009637909909823187,252,252,0,5,40,raw,2014
feature,versus_core,ols_textall_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,60,1.0,0.0005391177694981831,0.0037381627596248064,0.14421998296090605,0.885326761781527,-0.006787546607715297,0.007865782146711664,252,252,0,21,40,raw,2014
feature,versus_core,ols_textall_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,60,1.0,0.0005391177694981831,0.003852133241254937,0.13995304308906795,0.8886970913289394,-0.007010924647011036,0.008089160186007402,252,252,0,63,40,raw,2014
feature,text_given_all,ols_textall_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,60,0.29458958298518234,0.011218561137468237,0.003988267026041071,2.8128911791054954,0.0049098263830863725,0.0034017014056990664,0.01903542086923741,252,252,0,5,40,raw,2014
feature,text_given_all,ols_textall_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,60,0.1628381335399951,0.011218561137468237,0.003741509805710639,2.9984048472478757,0.0027139688923332518,0.0038853366704719294,0.018551785604464542,252,252,0,21,40,raw,2014
feature,text_given_all,ols_textall_raw_fit252_val126,ols_all_raw_fit252_val126,rank_ic,60,0.009283476785453777,0.011218561137468237,0.002965236595649624,3.783361217761605,0.0001547246130908963,0.005406804204354815,0.017030318070581658,252,252,0,63,40,raw,2014
history,versus_fit504,ols_textall_raw_fit252_val126,ols_textall_raw_fit504_val126,rank_ic,40,1.0,0.003071089072010095,0.0024600988643544716,1.248360021830239,0.21189924255997372,-0.001750616100532557,0.007892794244552748,252,252,0,5,20,raw,2014
history,versus_fit504,ols_textall_raw_fit252_val126,ols_textall_raw_fit504_val126,rank_ic,40,1.0,0.003071089072010095,0.0028598678190292714,1.073856998416283,0.2828867789081867,-0.00253414885383239,0.00867632699785258,252,252,0,21,20,raw,2014
history,versus_fit504,ols_textall_raw_fit252_val126,ols_textall_raw_fit504_val126,rank_ic,40,1.0,0.003071089072010095,0.0035771091380010583,0.8585393829292738,0.3905946935463981,-0.003939916007241097,0.010082094151261288,252,252,0,63,20,raw,2014
