model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,subgroup,stock_days
li1_ridge_single_social192_net_sentiment__x__char_max_return21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,14.101445085954886,3.52560512123161,3.99972333856515,6.341657597927746e-05,7.191386024630959,21.011504147278814,2266,2266,0,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.028751068305201216,0.0021506022331047006,13.368845183283826,9.195743458002035e-41,0.02453596538324459,0.032966171227157844,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,13.894650610049451,3.3946778112515577,4.093069028228849,4.257009221398731e-05,7.241204360879139,20.548096859219765,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,13.588931552346798,3.5287142028110674,3.8509583863497627,0.00011765649169644537,6.672778803102138,20.50508430159146,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_2,890813
li1_ridge_single_social192_net_sentiment__x__char_turnover1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.009714707696339524,0.0016537794312367256,5.874246294788352,4.24771453514899e-09,0.006473359572742407,0.01295605581993664,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_turnover1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,5.112734766159774,1.7101169927638737,2.989698826333878,0.0027925263830947643,1.7609670509926376,8.46450248132691,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_turnover1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,3.5941584974495675,1.608907095169416,2.233913013523697,0.025488797133154245,0.44075853644655494,6.7475584584525805,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_turnover21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.009648348474303103,0.0016572482002086635,5.821909158259024,5.817917119853674e-09,0.006400201688450298,0.012896495260155908,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_turnover21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,4.993731601934698,1.7188008199457776,2.9053579355938597,0.0036683333333377183,1.6249438982430595,8.362519305626336,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_turnover21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,3.179911179588809,1.5844637303170581,2.0069321365611157,0.04475688944551014,0.07441933335738993,6.285403025820228,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.00962810703195377,0.0016804358112517267,5.729529784765753,1.0070940594714101e-08,0.006334513363569038,0.012921700700338502,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,4.903445481696451,1.7284129540154054,2.83696408911128,0.00455447342873861,1.5158183414137723,8.29107262197913,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,2.058223106258939,1.652680695624528,1.245384611624063,0.2129904070645483,-1.1809715351097392,5.297417747627617,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.009567242025317406,0.0016809352201438736,5.69161851727905,1.2584076110656917e-08,0.006272669533490507,0.012861814517144306,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,4.85906585488012,1.7325537558360067,2.804568596219678,0.005038396532712763,1.463322892161944,8.254808817598295,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,2.2691940881291606,1.614331467467183,1.4056556127778572,0.15982641349245952,-0.894837447216212,5.433225623474533,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_volatility21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.009317419049206094,0.0016699451978853795,5.579475937895788,2.412443138004722e-08,0.006044386605195138,0.012590451493217051,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_volatility21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,4.535052337962256,1.7645697617934881,2.570061233143246,0.010168054048757499,1.0765591566385968,7.993545519285915,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_volatility21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,2.3635774072532185,1.6120666534455217,1.4661784624112588,0.14259967449844346,-0.7960151741780166,5.523169988684454,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_volatility63_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.00949767132898669,0.0016725092319181038,5.678695906565706,1.3572552434178907e-08,0.006219613470616458,0.012775729187356921,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_volatility63_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,4.794654878892708,1.7574104133210415,2.7282499537669618,0.006367134157140511,1.3501937627278164,8.2391159950576,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_volatility63_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,2.3464016399623544,1.6233473666870655,1.4454094595606493,0.14834290790882937,-0.8353007331422306,5.528104013066939,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_max_return21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.00928136653439823,0.0016757017634141207,5.538793797941777,3.0456198042734634e-08,0.005997051429276295,0.012565681639520165,2266,2266,0,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_max_return21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,4.2864961615540995,1.7257057844668717,2.4839090186386215,0.01299490041503027,0.90417497608659,7.6688173470216086,2266,2266,0,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_max_return21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,2.815213256094147,1.568207568710375,1.7951789751973044,0.07262518914249273,-0.2584170988613099,5.888843611049604,2266,2266,0,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.009456246820553906,0.0016866325231514716,5.606583942117347,2.0635891501637497e-08,0.006150507820023103,0.012761985821084709,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,4.710121158159792,1.7305637338856923,2.721726490583505,0.006494186647665867,1.3182785667926766,8.101963749526908,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,2.085383430430841,1.6178196692298652,1.2890085774662088,0.19739510461771703,-1.0854848547401978,5.25625171560188,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,size_tercile_3,965160
li1_ridge_single_social192_net_sentiment__x__char_turnover1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.03681247813085395,0.0015568103426352054,23.646090421355783,1.2948574930165758e-123,0.03376118592852948,0.039863770333178415,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_turnover1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,11.706295477244577,3.063297626626578,3.821468529695563,0.00013265934486171306,5.702342455129458,17.710248499359697,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_turnover1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,8.557971252535127,2.926638506464998,2.92416409940292,0.0034538261628734956,2.8218651840956372,14.294077320974617,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_turnover21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.03683047159368506,0.001556623859616279,23.660482502667076,9.206957164765827e-124,0.033779544891361424,0.0398813982960087,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_turnover21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,11.632554467775591,3.060138447274703,3.8013164006142626,0.00014392936913296706,5.634793323410851,17.630315612140333,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_turnover21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,9.234670631672522,2.929077503000415,3.1527573518327667,0.0016173618654596806,3.493784217865196,14.975557045479848,2266,2266,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.03698697481738406,0.0015571190696087144,23.753465961134527,1.011763238522658e-124,0.03393507752131046,0.04003887211345766,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,12.287830075107632,3.060755745173049,4.014639225781442,5.953679193604434e-05,6.2888590490944,18.286801101120865,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,6.41328229833954,2.950591771406454,2.1735579826695344,0.029738346834164466,0.6302286933026506,12.19633590337643,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.03704376972273724,0.0015577463731903114,23.780360115280185,5.333251295977881e-125,0.03399064293423634,0.04009689651123814,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,12.708786336284177,3.0859944310389467,4.118214280770938,3.818195843348437e-05,6.660348394956666,18.757224277611687,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,6.8801455874928275,2.9659962961153425,2.319674369284941,0.02035849937668435,1.066899668827559,12.693391506158097,2266,2266,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_volatility21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.03660358742545305,0.0015576206176394335,23.499680866400965,4.109494558557982e-122,0.03355070711330272,0.039656467737603375,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_volatility21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,11.376829683440716,3.1091391449023935,3.6591574558808864,0.0002530458347851898,5.283028936508365,17.470630430373067,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_volatility21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,7.961225266064117,2.9868947793652,2.66538524258163,0.007690017266654139,2.1070190728976144,13.81543145923062,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_volatility63_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.03668007215370268,0.0015592611126609868,23.5240088115233,2.3170021452495771e-122,0.03362397653039329,0.03973616777701206,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_volatility63_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,11.823756926465808,3.0933720850790154,3.8222873295773563,0.00013221949714820586,5.760859048929366,17.88665480400225,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_volatility63_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,7.614263729635241,2.9283351180557697,2.60020230699915,0.009316881633137243,1.874832363582085,13.353695095688398,2266,2266,0,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_max_return21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.03656817503520926,0.0015605428133865231,23.432984165203976,1.971261944191877e-121,0.03350956732463886,0.03962678274577966,2266,2266,0,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_max_return21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,10.820828221322733,3.119939760393696,3.468281137568273,0.0005237989962745217,4.705858657016563,16.935797785628903,2266,2266,0,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_max_return21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,7.022035904610244,2.929927013822696,2.3966589855248803,0.016545314018527452,1.2794844801867713,12.764587329033716,2266,2266,0,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.03702563189158222,0.0015532405554024324,23.837667489945993,1.359518282269269e-125,0.033981336343666464,0.04006992743949798,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,12.800847502153061,3.103444757089954,4.124722205191174,3.711824877676654e-05,6.7182075502470955,18.88348745405903,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,7.5154438758954765,2.9526639550271927,2.5453095883463863,0.010918089140268757,1.7283288655925846,13.30255888619837,2266,2266,0,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_1,1058304
li1_ridge_single_social192_net_sentiment__x__char_turnover1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0451461945049156,0.0017315069286047557,26.07335480967108,7.31317538935072e-150,0.041752503285868714,0.04853988572396249,2264,2266,2,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_turnover1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,10.961015159046854,4.791345015610886,2.287669771918804,0.022156759321303225,1.5701514909440153,20.35187882714969,2152,2266,114,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_turnover1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,15.265677525044538,4.614350222339399,3.308304916072255,0.0009386255364327286,6.221717277204924,24.30963777288415,2152,2266,114,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_turnover21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.04513755118146109,0.0017323754325763126,26.05529398112885,1.17178318466864e-149,0.041742157725909515,0.04853294463701266,2264,2266,2,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_turnover21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,11.599015891927431,4.812393564318399,2.41023842645136,0.01594209838312484,2.166897826431029,21.031133957423833,2152,2266,114,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_turnover21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,16.336098593616693,4.622037762953751,3.534393146796139,0.00040871265313857885,7.277071043043263,25.395126144190122,2152,2266,114,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.045664930396465075,0.0017343982932601556,26.32897563029108,8.936477977160748e-153,0.04226557220682743,0.04906428858610272,2264,2266,2,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,13.004811327011776,4.78946084190241,2.7152975577614633,0.006621624609757815,3.617640571518166,22.391982082505386,2152,2266,114,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,12.91751642482021,4.67218473890067,2.764770047996776,0.0056962935660526395,3.76020260745722,22.0748302421832,2152,2266,114,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0456758284184279,0.0017302646571740576,26.398174538817443,1.4379142613543868e-153,0.0422845720066442,0.0490670848302116,2264,2266,2,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,13.473103691283974,4.7894566804993355,2.813075592924938,0.004907011408754485,4.085941091990517,22.86026629057743,2152,2266,114,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,13.23044106965404,4.655468957397613,2.8419137128238527,0.004484362684296157,4.105889582010484,22.354992557297596,2152,2266,114,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_volatility21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.04522469273174116,0.0017230899486830639,26.246275051575704,7.88289511372928e-152,0.041847498490199385,0.04860188697328293,2264,2266,2,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_volatility21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,12.289130265726586,4.8318649435891,2.5433513579537768,0.010979476087522151,2.8188489981302904,21.759411533322883,2152,2266,114,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_volatility21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,14.032313280357446,4.6498372332654165,3.0178074148421423,0.0025461065368768093,4.91879976918386,23.145826791531032,2152,2266,114,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_volatility63_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.04529459207151123,0.0017222666344345137,26.299407516759555,1.9478727789706946e-152,0.04191901149624457,0.048670172646777886,2264,2266,2,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_volatility63_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,13.3430667427043,4.823515475886445,2.7662535363281213,0.005670442984581615,3.8891501310952883,22.796983354313312,2152,2266,114,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_volatility63_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,13.824169960023967,4.628247741169921,2.9869122685574987,0.0028181058135773444,4.752971075802064,22.895368844245873,2152,2266,114,5,single_social192,net_sentiment__x__char_volatility63,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_max_return21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.045296375825394884,0.0017251286149615398,26.256810902417687,5.975768505243508e-152,0.0419151858713708,0.048677565779418966,2264,2266,2,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_max_return21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,11.370672121773936,4.770995976905304,2.3832910731460095,0.01715862120292067,2.0196918366540473,20.721652406893824,2152,2266,114,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_max_return21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,13.544313301826028,4.560246932037761,2.970083309890789,0.002977189978817347,4.606393554422741,22.482233049229315,2152,2266,114,5,single_social192,net_sentiment__x__char_max_return21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.04566461001637934,0.001732104765027728,26.363653595542374,3.5793903620898386e-153,0.042269747059474776,0.0490594729732839,2264,2266,2,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
li1_ridge_single_social192_net_sentiment__x__char_amihud21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,13.412270262589171,4.797582636316624,2.7956308998330317,0.005179852046314574,4.009181082553864,22.815359442624477,2152,2266,114,5,single_social192,net_sentiment__x__char_amihud21,192,explicit,standard,original,none,fixed504,union,dgtw,activity_tercile_2,791442
