model_id,portfolio,decile,mean_bp,n_days,target,scope,horizon
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_demeaned,3,3.8816205273168207,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_demeaned,4,5.15429672890859,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_demeaned,5,2.32840314664763,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_demeaned,6,2.1844216903000073,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_demeaned,7,2.1621870185576593,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_demeaned,8,1.888698174752375,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_demeaned,9,2.352387589415974,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_demeaned,10,2.8118186108856116,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,1,-7.709677136630778,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,2,-1.223523389198102,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,3,-1.149427907613171,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,4,-1.456869967616501,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,5,-0.18644077977122928,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,6,1.5852830410356906,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,7,4.1089888881550705,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,8,4.1687556992926424,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,9,5.116881241527623,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,10,4.805112840774845,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,1,-10.487462152914944,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,2,-3.1764364374158487,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,3,1.0726584409677256,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,4,0.9683941719868941,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,5,1.0286064490246163,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,6,1.240660687365267,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,cap_raw,7,1.7476011431493064,2266,raw,full,1
