model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target
lasso_textall_raw_fit504_val126,lasso,textall,504,ew_spread_bp,27.463413511261376,3.682802980113492,7.457204107729663,8.837774327400555e-14,20.24525230808215,34.6815747144406,2266,2266,0,5,raw
lasso_textall_raw_fit504_val126,lasso,textall,504,cap_spread_bp,4.5013520360223405,2.1504813059521286,2.093183522945976,0.036332775035194276,0.2864861269295078,8.716217945115172,2266,2266,0,5,raw
enet_textall_raw_fit504_val126,enet,textall,504,rank_ic,0.040044641813078374,0.0018887663695940288,21.201479684163143,9.25407625707829e-100,0.03634272775346361,0.04374655587269314,2266,2266,0,5,raw
enet_textall_raw_fit504_val126,enet,textall,504,ew_spread_bp,27.308553434923592,3.689997796906589,7.400696406327664,1.3547213497847957e-13,20.076290649954533,34.540816219892655,2266,2266,0,5,raw
enet_textall_raw_fit504_val126,enet,textall,504,cap_spread_bp,4.569626657417077,2.151188176047696,2.1242338110154058,0.033650597283305266,0.35337530839518383,8.78587800643897,2266,2266,0,5,raw
ols_core_raw_fit252_val126,ols,core,252,rank_ic,0.03515580411257737,0.001940355273432444,18.118230508574626,2.2883705201695986e-73,0.03135277765943741,0.03895883056571733,2266,2266,0,5,raw
ols_core_raw_fit252_val126,ols,core,252,ew_spread_bp,27.18049842302912,3.320919601316289,8.184630068206342,2.7314138908096386e-16,20.67161560889608,33.689381237162166,2266,2266,0,5,raw
ols_core_raw_fit252_val126,ols,core,252,cap_spread_bp,-1.9836489141012668,1.6827659919428313,-1.1788025926356238,0.23847679173197633,-5.281809652718035,1.3145118245155012,2266,2266,0,5,raw
ridge_core_raw_fit252_val126,ridge,core,252,rank_ic,0.035073072671551846,0.0019342744205733088,18.132418181467948,1.7681004323849753e-73,0.03128196447101108,0.03886418087209261,2266,2266,0,5,raw
ridge_core_raw_fit252_val126,ridge,core,252,ew_spread_bp,28.36930005159878,3.260580555584096,8.700689821330528,3.298727694194573e-18,21.978679593962354,34.75992050923521,2266,2266,0,5,raw
ridge_core_raw_fit252_val126,ridge,core,252,cap_spread_bp,-1.8443424088194398,1.6165093751206892,-1.140941362422807,0.25389432529431766,-5.012642564727338,1.3239577470884591,2266,2266,0,5,raw
lasso_core_raw_fit252_val126,lasso,core,252,rank_ic,0.035654807592673386,0.001962578711726217,18.16732617124571,9.365226236005779e-74,0.031808224000864985,0.03950139118448179,2266,2266,0,5,raw
lasso_core_raw_fit252_val126,lasso,core,252,ew_spread_bp,27.862075992740532,3.3368318944648303,8.349859050124287,6.834447670734973e-17,21.322005657124905,34.40214632835616,2266,2266,0,5,raw
lasso_core_raw_fit252_val126,lasso,core,252,cap_spread_bp,-2.375273302558041,1.6222661187133343,-1.4641699503913317,0.14314751848528331,-5.554856468575755,0.8043098634596739,2266,2266,0,5,raw
enet_core_raw_fit252_val126,enet,core,252,rank_ic,0.03567276315883229,0.001962770747608577,18.17469676593442,8.187995591093378e-74,0.031825803183610724,0.03951972313405386,2266,2266,0,5,raw
