model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,history_policy,refit_policy,target,subgroup,stock_days
ld2_ols_characteristics_textcore_pca_raw_fixed504_retain,ols,characteristics_textcore,504,ew_spread_bp,4.627682293606664,3.3642209377938017,1.3755583771621787,0.16895840053132705,-1.9660695805047528,11.221434167718082,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_ols_characteristics_textcore_pca_raw_fixed504_retain,ols,characteristics_textcore,504,cap_spread_bp,2.089342459436968,2.990605680583849,0.6986352206182764,0.48478002689918687,-3.7721369664682722,7.950821885342208,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_ols_characteristics_textcore_pca_raw_fixed504_recent,ols,characteristics_textcore,504,rank_ic,0.020929849256209658,0.0036201009934444845,5.781565015481832,7.400886794615173e-09,0.013834581688660797,0.02802511682375852,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_ols_characteristics_textcore_pca_raw_fixed504_recent,ols,characteristics_textcore,504,ew_spread_bp,4.512782131462362,3.4788144482138685,1.2972184054770053,0.19455604959431283,-2.3055688959344005,11.331133158859124,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_ols_characteristics_textcore_pca_raw_fixed504_recent,ols,characteristics_textcore,504,cap_spread_bp,3.191072012027726,2.9813201378916276,1.0703553675669442,0.2844593811196314,-2.6522080846238523,9.034352108679304,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_ols_characteristics_textcore_pca_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.021129334481231665,0.00368965138067487,5.726647940751227,1.0243443633848241e-08,0.013897750659600435,0.028360918302862893,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_ols_characteristics_textcore_pca_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,4.867108480978062,3.4940383225294958,1.3929751284051564,0.1636273118970445,-1.981080791782495,11.715297753738618,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_ols_characteristics_textcore_pca_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,2.9230129373756655,3.0756112162634333,0.9503844055188615,0.3419169648751976,-3.1050742769480952,8.951100151699427,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_ridge_characteristics_textcore_pca_raw_fixed504_retain,ridge,characteristics_textcore,504,rank_ic,0.02164358752298484,0.003991897018715195,5.421880229252732,5.8975393402923435e-08,0.013819613136310242,0.029467561909659434,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_ridge_characteristics_textcore_pca_raw_fixed504_retain,ridge,characteristics_textcore,504,ew_spread_bp,4.210933396425052,3.699257082420535,1.1383186684797022,0.2549874414315194,-3.0394772546739155,11.461344047524019,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_ridge_characteristics_textcore_pca_raw_fixed504_retain,ridge,characteristics_textcore,504,cap_spread_bp,3.7643030759960507,3.6154403220018323,1.0411741698758825,0.2977947214337374,-3.321829743381436,10.850435895373538,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_ridge_characteristics_textcore_pca_raw_fixed504_recent,ridge,characteristics_textcore,504,rank_ic,0.02141866421381456,0.003983321991211802,5.377085824613088,7.570109386413848e-08,0.013611496572213055,0.029225831855416065,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_ridge_characteristics_textcore_pca_raw_fixed504_recent,ridge,characteristics_textcore,504,ew_spread_bp,3.8502548900105737,3.8230283994037193,1.0071217076522636,0.3138762906838555,-3.642743084694525,11.343252864715673,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_ridge_characteristics_textcore_pca_raw_fixed504_recent,ridge,characteristics_textcore,504,cap_spread_bp,3.8149068674934385,3.7794599518502596,1.0093788308633422,0.3127929868953745,-3.592698519144557,11.222512254131434,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_ridge_characteristics_textcore_pca_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.021634851331427018,0.004038195209795378,5.3575546023500165,8.435587884056413e-08,0.01372013415768591,0.029549568505168128,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_ridge_characteristics_textcore_pca_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,4.261633710111113,3.806981061600916,1.11942603368744,0.26295842972994654,-3.1999120604527436,11.723179480674968,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_ridge_characteristics_textcore_pca_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,3.933855972531818,3.748362869244137,1.0494864317458907,0.2939542967556903,-3.41280025217391,11.280512197237545,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_lasso_characteristics_textcore_pca_raw_fixed504_retain,lasso,characteristics_textcore,504,rank_ic,0.02122875024677654,0.003949573721972101,5.374947207258764,7.660512385520889e-08,0.013487727997425411,0.02896977249612767,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_lasso_characteristics_textcore_pca_raw_fixed504_retain,lasso,characteristics_textcore,504,ew_spread_bp,4.418644251543456,3.5410053850046976,1.2478501925626397,0.21208592357799239,-2.521598772128139,11.35888727521505,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_lasso_characteristics_textcore_pca_raw_fixed504_retain,lasso,characteristics_textcore,504,cap_spread_bp,3.223954647264873,3.420008570012336,0.9426744352436649,0.3458474534991497,-3.479138976777638,9.927048271307385,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_lasso_characteristics_textcore_pca_raw_fixed504_recent,lasso,characteristics_textcore,504,rank_ic,0.020750444140923568,0.003956725978373015,5.244347031950906,1.5683676118897236e-07,0.012995403726618449,0.028505484555228687,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_lasso_characteristics_textcore_pca_raw_fixed504_recent,lasso,characteristics_textcore,504,ew_spread_bp,4.134890912539466,3.6949893184728158,1.1190535495914415,0.263117294626662,-3.1071550749274532,11.376936900006385,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_lasso_characteristics_textcore_pca_raw_fixed504_recent,lasso,characteristics_textcore,504,cap_spread_bp,3.9853839924468843,3.5939500490543774,1.1089146866399824,0.2674669874558281,-3.0586286659356556,11.029396650829424,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_lasso_characteristics_textcore_pca_raw_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.020903197080436513,0.0040260178704333,5.19202789285851,2.080158296865934e-07,0.0130123470532726,0.028794047107600425,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_lasso_characteristics_textcore_pca_raw_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,4.07061611338986,3.7182795528530606,1.094757953383696,0.27362269160593355,-3.2170778946538343,11.358310121433554,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_lasso_characteristics_textcore_pca_raw_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,4.39333087126147,3.6124014899233057,1.2161801182721648,0.2239163156781948,-2.6868459466870407,11.473507689209981,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_enet_characteristics_textcore_pca_raw_fixed504_retain,enet,characteristics_textcore,504,rank_ic,0.021314312239671347,0.003962400411787084,5.379141435647683,7.484189583010496e-08,0.013548150140241983,0.02908047433910071,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_enet_characteristics_textcore_pca_raw_fixed504_retain,enet,characteristics_textcore,504,ew_spread_bp,4.683412230705576,3.5608281583917205,1.3152592662098248,0.18842278294960868,-2.295682714878283,11.662507176289434,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_enet_characteristics_textcore_pca_raw_fixed504_retain,enet,characteristics_textcore,504,cap_spread_bp,3.488600570161613,3.455819492858337,1.0094857608654098,0.31274172712191417,-3.284681172912202,10.261882313235429,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_enet_characteristics_textcore_pca_raw_fixed504_recent,enet,characteristics_textcore,504,rank_ic,0.02074497659268083,0.003975378346235536,5.218365344351483,1.8050913911649783e-07,0.012953378209138777,0.028536574976222882,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_enet_characteristics_textcore_pca_raw_fixed504_recent,enet,characteristics_textcore,504,ew_spread_bp,4.5688762559430405,3.7117022613741715,1.2309382418652084,0.21834596334116707,-2.7059264976862094,11.843679009572291,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_enet_characteristics_textcore_pca_raw_fixed504_recent,enet,characteristics_textcore,504,cap_spread_bp,4.249415684535691,3.58365741516615,1.1857762035377688,0.23571069142439527,-2.774423782119867,11.27325515119125,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_enet_characteristics_textcore_pca_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.02097036015905174,0.004042969416513983,5.186870836419352,2.138569437597032e-07,0.013046285712087418,0.028894434606016064,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_enet_characteristics_textcore_pca_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,4.287827157170533,3.7186031397778714,1.1530746885312058,0.24887972975158934,-3.0005010695916594,11.576155383932726,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_enet_characteristics_textcore_pca_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,4.170319890749674,3.6197932520929506,1.1520878680953426,0.2492849679152903,-2.924344514833626,11.264984296332974,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_retain,group_ridge,characteristics_textcore,504,rank_ic,0.021843593568211132,0.0040897413993963945,5.341069626415751,9.239975630471335e-08,0.013827847719311758,0.029859339417110504,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_retain,group_ridge,characteristics_textcore,504,ew_spread_bp,4.006964158335948,3.78099267781199,1.0597651198453852,0.289251468834977,-3.4036453159852087,11.417573632657104,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_retain,group_ridge,characteristics_textcore,504,cap_spread_bp,4.668023003137346,3.741467935499848,1.2476447970717979,0.21216116554047926,-2.6651193997537854,12.001165406028477,2266,2266,0,5,pca,fixed504,retain,raw,size_tercile_3,1011177
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_recent,group_ridge,characteristics_textcore,504,rank_ic,0.0214797631586991,0.004068956779837883,5.278936179694419,1.299360476623858e-07,0.013504754415566776,0.029454771901831427,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_recent,group_ridge,characteristics_textcore,504,ew_spread_bp,3.858444632736865,3.894959973293574,0.9906249766860039,0.32186873698212914,-3.77553663614363,11.49242590161736,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_recent,group_ridge,characteristics_textcore,504,cap_spread_bp,3.0973062711400607,3.881025865856733,0.7980638053429548,0.4248334641952054,-4.509364649007516,10.703977191287636,2266,2266,0,5,pca,fixed504,recent,raw,size_tercile_3,1011177
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.021738067173381066,0.004119328473980144,5.277090018601378,1.312514206685769e-07,0.013664331723889643,0.029811802622872488,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,4.249454623306492,3.8667354748942055,1.0989773287821705,0.27177795483772993,-3.329207645229533,11.828116891842516,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_group_ridge_characteristics_textcore_pca_raw_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,4.026665523185585,3.8324345087305094,1.0506808437332995,0.29340519700906265,-3.484768087034669,11.53809913340584,2266,2266,0,5,pca,fixed504,union,raw,size_tercile_3,1011177
ld2_ols_characteristics_full_raw_fixed504_retain,ols,characteristics,504,rank_ic,0.0396035716956154,0.0033874412811487255,11.691293932092991,1.4121853087595865e-31,0.03296430878481968,0.046242834606411126,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ols_characteristics_full_raw_fixed504_retain,ols,characteristics,504,ew_spread_bp,-4.82292247156154,4.683822485083908,-1.0296979629182381,0.30315181215186604,-14.003045852304895,4.357200909181815,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ols_characteristics_full_raw_fixed504_retain,ols,characteristics,504,cap_spread_bp,2.6630138573975413,5.038123121090301,0.5285726040020312,0.5971019691343677,-7.2115260096179785,12.53755372441306,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ols_characteristics_full_raw_fixed504_recent,ols,characteristics,504,rank_ic,0.03980870321190331,0.003367200445659149,11.822492855518297,2.986876518877586e-32,0.03320911160968416,0.04640829481412246,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ols_characteristics_full_raw_fixed504_recent,ols,characteristics,504,ew_spread_bp,-3.9147511449479344,4.766143429620436,-0.8213666253975273,0.411437467926442,-13.256220612156202,5.426718322260334,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ols_characteristics_full_raw_fixed504_recent,ols,characteristics,504,cap_spread_bp,5.361475033201231,5.090587099602382,1.0532134954767807,0.2922431546331804,-4.615892342183651,15.338842408586112,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ols_characteristics_full_raw_fixed504_union,ols,characteristics,504,rank_ic,0.04019348710143006,0.003411080858381291,11.783211471716227,4.764261507638616e-32,0.033507891470648754,0.04687908273221136,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ols_characteristics_full_raw_fixed504_union,ols,characteristics,504,ew_spread_bp,-3.795335385201487,4.755727353029159,-0.7980557133461508,0.4248381598355031,-13.116389717430641,5.525718947027668,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ols_characteristics_full_raw_fixed504_union,ols,characteristics,504,cap_spread_bp,4.687016060121636,5.0916654925003915,0.9205270980635373,0.3572973790101529,-5.292464926504528,14.6664970467478,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_full_raw_fixed504_retain,ridge,characteristics,504,rank_ic,0.04184454759218214,0.0035722582577515454,11.713752078641699,1.0837522884087211e-31,0.034843050063513306,0.04884604512085097,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_full_raw_fixed504_retain,ridge,characteristics,504,ew_spread_bp,-4.341179303649738,4.9527184273447,-0.8765245525934681,0.3807449347592846,-14.048329046813205,5.36597043951373,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_full_raw_fixed504_retain,ridge,characteristics,504,cap_spread_bp,2.0994337561635423,5.175355152249127,0.4056598425426247,0.6849925522638923,-8.044075949448555,12.242943461775639,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_full_raw_fixed504_recent,ridge,characteristics,504,rank_ic,0.04181221730338535,0.003544643876665139,11.795886627325448,4.098610430770917e-32,0.03486484296710124,0.04875959163966946,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_full_raw_fixed504_recent,ridge,characteristics,504,ew_spread_bp,-4.869053661570403,4.965972605774825,-0.9804833912914226,0.3268475640568319,-14.602181117101583,4.864073793960777,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_full_raw_fixed504_recent,ridge,characteristics,504,cap_spread_bp,4.697811584328501,5.2260346763276,0.8989246867435084,0.3686927775722545,-5.545028163231035,14.940651331888038,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_full_raw_fixed504_union,ridge,characteristics,504,rank_ic,0.0420830621421133,0.0035826410994852023,11.746379548920014,7.370972039845373e-32,0.03506121461758932,0.049104909666637275,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_full_raw_fixed504_union,ridge,characteristics,504,ew_spread_bp,-4.596730149866584,4.969283407678829,-0.9250287763349231,0.3549509391232344,-14.33634665788956,5.142886358156392,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_full_raw_fixed504_union,ridge,characteristics,504,cap_spread_bp,6.090643896556087,5.2399883689348,1.1623392014883824,0.2450977089538252,-4.179544585964902,16.360832379077078,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_full_raw_fixed504_retain,lasso,characteristics,504,rank_ic,0.04155150759152995,0.0035358786389590503,11.751395292164938,6.946231252847888e-32,0.03462131280546571,0.048481702377594194,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_full_raw_fixed504_retain,lasso,characteristics,504,ew_spread_bp,-5.010020136436622,4.862545268065608,-1.0303287394236809,0.30285571236795805,-14.540433735040875,4.520393462167632,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_full_raw_fixed504_retain,lasso,characteristics,504,cap_spread_bp,2.0614800549403327,5.1138695371046285,0.4031154960021725,0.6868632614130548,-7.961520059421257,12.084480169301923,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_full_raw_fixed504_recent,lasso,characteristics,504,rank_ic,0.04116963703012512,0.003501864018468832,11.756492203294144,6.539514109877785e-32,0.034306109675169505,0.048033164385080734,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_full_raw_fixed504_recent,lasso,characteristics,504,ew_spread_bp,-4.8794991945845565,4.897371082120228,-0.9963507181228477,0.31907976900195467,-14.478170134468154,4.7191717452990405,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_full_raw_fixed504_recent,lasso,characteristics,504,cap_spread_bp,4.429325445633248,5.0921070928090435,0.8698413770378552,0.38438709587073083,-5.551021061693435,14.40967195295993,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_full_raw_fixed504_union,lasso,characteristics,504,rank_ic,0.04159436905343165,0.003548789267492341,11.7207210454689,9.981875746725274e-32,0.03463886990042438,0.04854986820643892,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_full_raw_fixed504_union,lasso,characteristics,504,ew_spread_bp,-4.162368404249015,4.876241305760626,-0.8536018099292451,0.3933256553547039,-13.719625743466407,5.394888934968376,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_full_raw_fixed504_union,lasso,characteristics,504,cap_spread_bp,5.759839251903542,5.068203407400477,1.1364656839725795,0.25576171950209414,-4.173656892924577,15.693335396731662,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_enet_characteristics_full_raw_fixed504_retain,enet,characteristics,504,rank_ic,0.04143199060185649,0.0035465847175950686,11.682222166104475,1.5713312256829186e-31,0.034480812287249994,0.048383168916462986,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_enet_characteristics_full_raw_fixed504_retain,enet,characteristics,504,ew_spread_bp,-5.481425661071104,4.891750900111382,-1.1205447237606265,0.2624817052381788,-15.069081246630805,4.106229924488596,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_enet_characteristics_full_raw_fixed504_retain,enet,characteristics,504,cap_spread_bp,2.43320378142837,5.156127786388106,0.4719052518154988,0.6369944192668737,-7.672620979578552,12.539028542435291,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_enet_characteristics_full_raw_fixed504_recent,enet,characteristics,504,rank_ic,0.04100018306999902,0.0035120207264946004,11.67424291112368,1.7259547184456422e-31,0.03411674893311141,0.047883617206886636,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_enet_characteristics_full_raw_fixed504_recent,enet,characteristics,504,ew_spread_bp,-4.675303394064246,4.902434891090555,-0.953669655574807,0.3402508847426301,-14.283899217154275,4.933292429025784,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_enet_characteristics_full_raw_fixed504_recent,enet,characteristics,504,cap_spread_bp,5.2959149342514475,5.104720766613091,1.0374543831836684,0.2995241446237168,-4.709153919443905,15.3009837879468,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_enet_characteristics_full_raw_fixed504_union,enet,characteristics,504,rank_ic,0.04140791084802254,0.0035605410639395845,11.629668105051,2.9122767280819476e-31,0.03442937859722503,0.04838644309882005,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_enet_characteristics_full_raw_fixed504_union,enet,characteristics,504,ew_spread_bp,-4.279575257119886,4.900937059537849,-0.8732157146950675,0.3825455109229493,-13.885235384311704,5.3260848700719325,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_enet_characteristics_full_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,7.081710913897775,5.096276192711748,1.3895853847217745,0.16465481637766188,-2.906806879086159,17.07022870688171,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ols_characteristics_core_full_raw_fixed504_retain,ols,characteristics_core,504,rank_ic,0.04032056133057129,0.0033106906070739304,12.17889743137538,4.026887926462953e-34,0.03383172697675134,0.04680939568439124,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ols_characteristics_core_full_raw_fixed504_retain,ols,characteristics_core,504,ew_spread_bp,-1.6938744284278857,4.590017374967798,-0.3690344262454496,0.7121020645767366,-10.69014317177785,7.302394314922077,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ols_characteristics_core_full_raw_fixed504_retain,ols,characteristics_core,504,cap_spread_bp,6.30419461411993,4.8935063619074155,1.2882775964477646,0.19764934892695518,-3.2869016133362328,15.895290841576092,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ols_characteristics_core_full_raw_fixed504_recent,ols,characteristics_core,504,rank_ic,0.04042149659506053,0.0032879669322192105,12.29376615651608,9.783926979481296e-35,0.03397719982555223,0.04686579336456883,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ols_characteristics_core_full_raw_fixed504_recent,ols,characteristics_core,504,ew_spread_bp,-2.0205760648565887,4.676048972230593,-0.432111827069408,0.66566013916814,-11.185463640374085,7.144311510660908,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ols_characteristics_core_full_raw_fixed504_recent,ols,characteristics_core,504,cap_spread_bp,2.227234494222414,5.05946006672445,0.4402118931367216,0.6597836466839415,-7.689125017776126,12.143594006220953,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ols_characteristics_core_full_raw_fixed504_union,ols,characteristics_core,504,rank_ic,0.040921260214037254,0.0033375329808619037,12.260930588158416,1.4680421986604221e-34,0.034379815774333314,0.047462704653741195,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ols_characteristics_core_full_raw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,-0.5665741148359854,4.632174366887516,-0.12231277796580053,0.9026513126284187,-9.645469044045143,8.512320814373172,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ols_characteristics_core_full_raw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,7.974400410586409,5.047321627304185,1.5799271374837272,0.11412355365175665,-1.9181681973198916,17.86696901849271,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_core_full_raw_fixed504_retain,ridge,characteristics_core,504,rank_ic,0.04251463901131045,0.003490993927740405,12.178376671892023,4.05267920176222e-34,0.03567241664269123,0.04935686137992967,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_core_full_raw_fixed504_retain,ridge,characteristics_core,504,ew_spread_bp,-3.215650811584979,4.842029559881655,-0.664112181021789,0.5066185144779596,-12.705854361031351,6.274552737861393,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_core_full_raw_fixed504_retain,ridge,characteristics_core,504,cap_spread_bp,6.312183380790505,5.110878639828253,1.2350485749359568,0.21681242653552013,-3.704954682627929,16.32932144420894,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_core_full_raw_fixed504_recent,ridge,characteristics_core,504,rank_ic,0.042294247902238735,0.0034672867915928004,12.198081798364774,3.1823245770265614e-34,0.03549849066664541,0.04909000513783206,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_core_full_raw_fixed504_recent,ridge,characteristics_core,504,ew_spread_bp,-3.6770210453882113,4.876469975342408,-0.7540333610133679,0.4508291898441358,-13.234726568750258,5.880684477973834,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_core_full_raw_fixed504_recent,ridge,characteristics_core,504,cap_spread_bp,5.078190143661675,5.198299578072579,0.9768944762403559,0.32862139672141677,-5.110289810210339,15.266670097533687,2266,2266,0,5,full,fixed504,recent,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_core_full_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.042684694818474755,0.0035028981776346513,12.185536848033019,3.712008614388295e-34,0.03581914054879985,0.04955024908814966,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_core_full_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,-2.2994950487317882,4.864471319387785,-0.472712222511611,0.6364185053439524,-11.833683638559885,7.234693541096307,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_ridge_characteristics_core_full_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,7.525399403167399,5.214461689550318,1.4431785774259607,0.14897017261406745,-2.6947577071151043,17.745556513449902,2266,2266,0,5,full,fixed504,union,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_core_full_raw_fixed504_retain,lasso,characteristics_core,504,rank_ic,0.04208186621778578,0.003437273152990076,12.242805370640637,1.835758498990401e-34,0.0353449346328988,0.04881879780267276,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
ld2_lasso_characteristics_core_full_raw_fixed504_retain,lasso,characteristics_core,504,ew_spread_bp,-1.7999458948770126,4.724093941557113,-0.3810139927665644,0.7031928655772185,-11.058999879912822,7.4591080901587965,2266,2266,0,5,full,fixed504,retain,raw,activity_tercile_1,1152254
