model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,year
li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,21.444326611934038,12.124669756994155,1.7686524286208958,0.07695189562124882,-2.319589436216514,45.20824266008459,252,252,0,5,single_social192,log_volume__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0628380582699066,0.0034799369150481075,18.057240635075683,6.919616125880665e-73,0.056017507247940884,0.06965860929187231,252,252,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.190978567488955,13.434603730077425,2.6194281033167583,0.008807733676702973,8.85963910996973,61.522318025008175,252,252,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,20.525704261200552,11.910413685299885,1.7233410025492115,0.08482687706576067,-2.8182776029601975,43.8696861253613,252,252,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2016
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06327711672364196,0.0036326136010513066,17.41917078803236,5.902636838225519e-68,0.05615732489583105,0.07039690855145288,251,251,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,24.782555375204886,7.194280798621503,3.4447578665477545,0.0005715711525899972,10.682024115238683,38.88308663517109,251,251,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,16.918894623208274,8.745435680859794,1.934597113353296,0.05303975454165193,-0.22184434038844714,34.05963358680499,251,251,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06334197189949971,0.003609712784613647,17.54764871307602,6.199389242845597e-69,0.05626706484712317,0.07041687895187625,251,251,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,23.762618984949224,7.278003442704236,3.2649914460771288,0.0010946738231441197,9.497994357890398,38.02724361200805,251,251,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,15.913231974484331,9.161054350224829,1.7370524577330766,0.08237791195974671,-2.0421046123703217,33.86856856133898,251,251,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06342948333645912,0.003625018324950287,17.497700052958763,1.4917233130471135e-68,0.056324577976258845,0.0705343886966594,251,251,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,24.1083990360398,7.3597335974512665,3.275716262934942,0.0010539438764760752,9.68358624922591,38.53321182285369,251,251,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,15.17311795997844,9.47413835180291,1.6015301230101864,0.10925955366368183,-3.395851994104932,33.74208791406181,251,251,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06333065268697957,0.0036206612092541174,17.491460544585486,1.6643655140953477e-68,0.05623428711662026,0.07042701825733888,251,251,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,23.599098473878318,7.280725581394931,3.241311351465181,0.0011898115506478995,9.329138553024807,37.86905839473183,251,251,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,16.915525149674952,9.061780063072543,1.8666889984018735,0.0619450309724361,-0.8452374097703306,34.67628770912023,251,251,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06325173232489983,0.0036157171052774396,17.493551205258473,1.604407188356527e-68,0.05616505702027064,0.07033840762952903,251,251,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,22.824479391899985,7.3774488329617505,3.093817376261879,0.0019759907847030434,8.364945381507901,37.28401340229207,251,251,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,15.15452780878319,8.778481814527847,1.726326730403813,0.08428864905565361,-2.0509803866312133,32.360036004197596,251,251,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06310328862605187,0.0036194293804723814,17.434595896941104,4.507344609132459e-68,0.056009337395739885,0.07019723985636386,251,251,0,5,single_social192,log_volume__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,22.44813829268262,7.370899746078501,3.0455085628624348,0.0023228716395798593,8.00144025671333,36.89483632865191,251,251,0,5,single_social192,log_volume__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,11.145631304817758,8.60802387599642,1.2947955843730277,0.19539075565001862,-5.725785470196104,28.01704807983162,251,251,0,5,single_social192,log_volume__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06300727933568798,0.0036143408244651387,17.43257827518576,4.6692458423200255e-68,0.0559233014918835,0.07009125717949245,251,251,0,5,single_social192,log_volume__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,22.128731621432213,7.361872675487068,3.0058563353200287,0.0026483409093975303,7.699726318708031,36.557736924156394,251,251,0,5,single_social192,log_volume__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,9.598302852822469,8.616221647820442,1.1139804946000262,0.26528755463531717,-7.289181259719955,26.485786965364895,251,251,0,5,single_social192,log_volume__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06308591753821152,0.0035876819040153505,17.58403315177008,3.265031499257488e-69,0.05605419021835535,0.0701176448580677,251,251,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,24.08097167161693,7.4120409685307695,3.2488988895038866,0.0011585265009984838,9.553638321361241,38.60830502187262,251,251,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,15.164412421633683,9.287908415712707,1.632704775165469,0.10253110265669789,-3.039553564869694,33.36837840813706,251,251,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2017
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06647993567566231,0.004127376300772579,16.107069196287803,2.2755657501872692e-58,0.05839042677550389,0.07456944457582072,251,251,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,44.00362864261218,11.432644370878092,3.8489458094840088,0.00011862724452625981,21.59605742763653,66.41119985758783,251,251,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,45.1897204617947,11.314878641952426,3.993831652267464,6.501403246048257e-05,23.01296583412647,67.36647508946294,251,251,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06662560949394807,0.004103158285179525,16.237640583985662,2.732327429889698e-59,0.058583567032129066,0.07466765195576706,251,251,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,44.0554428494904,11.408237023714232,3.8617222589180624,0.000112590520116027,21.695709155914084,66.4151765430667,251,251,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,43.49569648600769,11.176009733507964,3.8918806911556896,9.947015978010067e-05,21.59111991746299,65.40027305455239,251,251,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06660120128075839,0.00411171291293369,16.197921083269094,5.216083312222154e-59,0.05854239205664008,0.0746600105048767,251,251,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,44.505097041919086,11.494013984189463,3.872023916374024,0.00010793535824255303,21.977243595108003,67.03295048873017,251,251,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,47.324813852623116,11.295395507623413,4.189743849224489,2.7926952677269266e-05,25.186245466545707,69.46338223870052,251,251,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06647935010046396,0.004094914628333827,16.23461198445391,2.870572979821534e-59,0.05845346490916344,0.07450523529176449,251,251,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,43.484898441741166,11.55630078192278,3.7628735407928686,0.00016797214958494164,20.834965114660452,66.13483176882188,251,251,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,42.46868282767199,10.991903060948168,3.8636333119197483,0.00011171288064282096,20.924948706658004,64.01241694868598,251,251,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06649693106416582,0.0041016720720205594,16.212151994737162,4.138207580944124e-59,0.058457801526611744,0.0745360606017199,251,251,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,43.14514562699037,11.670273224491527,3.6970124689493034,0.00021815163131788068,20.27183041724485,66.0184608367359,251,251,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,42.683648752207226,11.18906319313992,3.814765187703723,0.00013631248599323655,20.75348787291025,64.61380963150421,251,251,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06656610084292211,0.004097366544987123,16.246069301356908,2.3815241717115654e-59,0.05853540998328803,0.07459679170255619,251,251,0,5,single_social192,log_volume__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,43.44594931007367,11.670745343860991,3.7226370750114066,0.0001971528119702965,20.5717087633676,66.32018985677975,251,251,0,5,single_social192,log_volume__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,45.99417811508297,11.37338964892442,4.044016738618696,5.254316548750183e-05,23.702744021050457,68.28561220911547,251,251,0,5,single_social192,log_volume__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06657548250628914,0.004095211794598923,16.256908273729323,1.9955690702883983e-59,0.05854901487981161,0.07460195013276667,251,251,0,5,single_social192,log_volume__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,42.77330357876387,11.63205273331986,3.677193059505337,0.00023581456651910866,19.974899155186254,65.5717080023415,251,251,0,5,single_social192,log_volume__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,45.08370348948568,11.39087579894647,3.9578785938176435,7.56183733890516e-05,22.757997171181685,67.40940980778967,251,251,0,5,single_social192,log_volume__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06659206334002908,0.004126466914006222,16.137791657555667,1.3840538607710845e-58,0.058504336805180746,0.07467978987487742,251,251,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,44.21694746090031,11.523056079967487,3.837258723210611,0.0001244153745264637,21.632172552328736,66.80172236947188,251,251,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,46.06527412120781,10.853551790175578,4.244258009889923,2.1931789632172644e-05,24.792703508123445,67.33784473429216,251,251,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2018
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.058611848216598504,0.0035312378067658833,16.59810282510503,7.192867253291842e-62,0.05169074929449116,0.06553294713870585,252,252,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,39.579239560167736,10.49808649265305,3.770138452170951,0.00016315700866024446,19.003368127981343,60.155110992354125,252,252,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,35.40917848907016,9.34768635725643,3.7880152516652092,0.00015185552970106735,17.08804989007114,53.730307088069175,252,252,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.058631838031473524,0.0035375482287276646,16.574145210328737,1.0717607692595113e-61,0.05169837090959384,0.06556530515335321,252,252,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,39.603600312841024,10.521686568936062,3.7639973452322373,0.00016721865903144363,18.98147358110753,60.22572704457452,252,252,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,33.524095060662276,9.198929068783608,3.644347598507489,0.00026807092358495306,15.494525389507828,51.553664731816724,252,252,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.058571742889605774,0.0035391999613122544,16.54943024691058,1.6162496805024932e-61,0.0516350384313482,0.06550844734786335,252,252,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,39.44447016082098,10.530783533928917,3.7456348840269715,0.00017993813478613823,18.804513705332866,60.08442661630909,252,252,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,33.839425804757276,8.970246824086365,3.772407434084611,0.00016167995668652757,16.2580650971132,51.42078651240135,252,252,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.05850516523839863,0.0035428055743402754,16.513795073073744,2.9193337692623956e-61,0.051561393908463954,0.06544893656833331,252,252,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,40.102221175734016,10.471796981247218,3.8295453251766287,0.00012838023695410468,19.577876239074207,60.626566112393824,252,252,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret63_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,36.25435796242702,9.058174099932943,4.002391382905238,6.270545725209581e-05,18.500662960864933,54.008052963989115,252,252,0,5,single_social192,log_volume__x__char_ret63,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.05855066350134291,0.003541122467027865,16.534492677539518,2.0711451740874507e-61,0.051610191001122664,0.06549113600156314,252,252,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,39.49000869484293,10.583906309083089,3.731137402544151,0.0001906172183309016,18.74593351329382,60.234083876392035,252,252,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret126_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,33.98303512619293,9.249387664152977,3.6740848540599003,0.00023870340243691126,15.85456842540404,52.11150182698182,252,252,0,5,single_social192,log_volume__x__char_ret126,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0585800498084871,0.0035409091856804095,16.543787693112087,1.7750208115533407e-61,0.05163999533202644,0.06552010428494776,252,252,0,5,single_social192,log_volume__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,39.028636315928665,10.569355756747187,3.6926220683804547,0.00022195374533284643,18.31307969291309,59.74419293894424,252,252,0,5,single_social192,log_volume__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret252_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,33.99000128703601,9.115487932572643,3.7288186368585414,0.0001923795430797041,16.12397323768415,51.85602933638786,252,252,0,5,single_social192,log_volume__x__char_ret252,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.05859173545051959,0.003541367153950606,16.54494801115355,1.7411499553205604e-61,0.05165078337274329,0.0655326875282959,252,252,0,5,single_social192,log_volume__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,38.90843251761828,10.514873126142799,3.700323537036454,0.00021532476711242805,18.299659888370304,59.51720514686626,252,252,0,5,single_social192,log_volume__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,34.14983317868185,9.056969198693151,3.7705586084591522,0.00016288254283353316,16.398499740154683,51.90116661720902,252,252,0,5,single_social192,log_volume__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.05855158949597559,0.0035455151379284343,16.51426865157484,2.8965091420689173e-61,0.0516025075189943,0.06550067147295688,252,252,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,38.62065847897676,10.635399584003743,3.6313312136447102,0.0002819630391541514,17.775658333137148,59.46565862481637,252,252,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_log_market_cap_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.584283897534263,9.338653288150885,3.382102635463422,0.000719332634283395,13.280859788651977,49.887708006416545,252,252,0,5,single_social192,log_volume__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,dgtw,2019
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06980822610871128,0.00473098503566414,14.755537289268034,2.8342520744216453e-49,0.06053566582741162,0.07908078639001094,253,253,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2020
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,15.16045975310631,14.321890201911268,1.058551597545632,0.28980404033776197,-12.909929233176857,43.23084873938947,253,253,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2020
li1_ridge_single_social192_log_volume__x__char_ret1_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,15.093822092948283,15.952331777267876,0.9461828091149049,0.344055352764825,-16.172173659930586,46.35981784582715,253,253,0,5,single_social192,log_volume__x__char_ret1,192,explicit,standard,original,none,fixed504,union,dgtw,2020
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06913876061953285,0.004666303784173612,14.816600850983198,1.1443023806363284e-49,0.059992973261629605,0.07828454797743609,253,253,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2020
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,14.042864765092123,14.297595115730706,0.9821836925317378,0.32600935998174463,-13.979906727275846,42.06563625746009,253,253,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2020
li1_ridge_single_social192_log_volume__x__char_ret5_dgtw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,13.547062010157047,15.676333993928651,0.8641728362896416,0.38749295190996225,-17.177988027564048,44.272112047878146,253,253,0,5,single_social192,log_volume__x__char_ret5,192,explicit,standard,original,none,fixed504,union,dgtw,2020
li1_ridge_single_social192_log_volume__x__char_ret21_dgtw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06922401443642956,0.004687210462271665,14.768701980341632,2.3316019263546734e-49,0.06003725074241776,0.07841077813044137,253,253,0,5,single_social192,log_volume__x__char_ret21,192,explicit,standard,original,none,fixed504,union,dgtw,2020
