model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,history_policy,refit_policy,target,horizon,target_column,stock_days
ld2_enet_characteristics_full_raw_fixed504_union,enet,characteristics,504,cap_spread_bp,179.25533435467904,90.33992670795865,1.9842315672244975,0.04723003098625467,2.192331641091954,356.31833706826615,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ols_characteristics_core_full_raw_fixed504_retain,ols,characteristics_core,504,rank_ic,0.1305764462903304,0.013137632051465037,9.939115799469299,2.8131296931219e-23,0.10482716062731987,0.15632573195334096,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ols_characteristics_core_full_raw_fixed504_retain,ols,characteristics_core,504,ew_spread_bp,241.58887953191316,90.0575871018426,2.6826044013227865,0.007305134650261447,65.07925227772276,418.0985067861036,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ols_characteristics_core_full_raw_fixed504_retain,ols,characteristics_core,504,cap_spread_bp,176.377333999964,83.22774790917421,2.119213104173421,0.034072461338451786,13.25394558360378,339.50072241632427,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ols_characteristics_core_full_raw_fixed504_recent,ols,characteristics_core,504,rank_ic,0.1289930865010303,0.01306806311050496,9.870864979014163,5.568234988941828e-23,0.10338015345674412,0.1546060195453165,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ols_characteristics_core_full_raw_fixed504_recent,ols,characteristics_core,504,ew_spread_bp,237.34050567574357,90.39302743055907,2.6256505885707964,0.008648354442388487,60.173427458306605,414.50758389318054,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ols_characteristics_core_full_raw_fixed504_recent,ols,characteristics_core,504,cap_spread_bp,164.7073901070053,79.8044961283482,2.063886097872346,0.039028517162146434,8.293451891076643,321.12132832293395,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ols_characteristics_core_full_raw_fixed504_union,ols,characteristics_core,504,rank_ic,0.13116576369634844,0.013222341913070526,9.920009976953379,3.407221154719966e-23,0.10525044975545578,0.1570810776372411,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ols_characteristics_core_full_raw_fixed504_union,ols,characteristics_core,504,ew_spread_bp,249.99042993355465,90.16187046336775,2.7726846021359366,0.005559597606743127,73.27641104658818,426.7044488205211,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ols_characteristics_core_full_raw_fixed504_union,ols,characteristics_core,504,cap_spread_bp,179.02993589181762,81.30649552236046,2.20191430883381,0.027671362054427454,19.672132958823937,338.3877388248113,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_core_full_raw_fixed504_retain,ridge,characteristics_core,504,rank_ic,0.13507301741400501,0.013985472545456415,9.658094638917824,4.542333746019396e-22,0.10766199491813673,0.1624840399098733,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_core_full_raw_fixed504_retain,ridge,characteristics_core,504,ew_spread_bp,233.92699718198503,100.3298901828835,2.3315783238233174,0.019722885248407252,37.284025850674624,430.5699685132954,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_core_full_raw_fixed504_retain,ridge,characteristics_core,504,cap_spread_bp,170.7907603970178,99.52468924649608,1.7160642418487206,0.08615028505034472,-24.274046098655333,365.85556689269094,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_core_full_raw_fixed504_recent,ridge,characteristics_core,504,rank_ic,0.13337607521533254,0.013881734373786656,9.60802675112348,7.395258247078521e-22,0.10616837579975902,0.16058377463090606,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_core_full_raw_fixed504_recent,ridge,characteristics_core,504,ew_spread_bp,227.721118352634,99.62664645490396,2.285745093866148,0.022269175497746867,32.45647940051717,422.9857573047508,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_core_full_raw_fixed504_recent,ridge,characteristics_core,504,cap_spread_bp,141.29541941432868,98.96565107682726,1.4277218194082382,0.15337194329741308,-52.67369240281036,335.2645312314677,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_core_full_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.13487265410573235,0.014002591750776469,9.63197788711175,5.85906725893926e-22,0.10742807858399281,0.1623172296274719,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_core_full_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,235.01406953012776,99.39812145456979,2.3643713391257766,0.01806069944864777,40.19733134823292,429.8308077120226,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_core_full_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,168.3839351221169,98.49803879038146,1.7095156125947144,0.08735548223063218,-24.668673454859942,361.4365436990937,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_core_full_raw_fixed504_retain,lasso,characteristics_core,504,rank_ic,0.13396022509946665,0.013785654308407497,9.717364305136241,2.5427809020833896e-22,0.10694083915166852,0.16097961104726477,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_core_full_raw_fixed504_retain,lasso,characteristics_core,504,ew_spread_bp,235.59730133032943,95.15060308736953,2.476046327462564,0.013284633904957661,49.10554617181947,422.0890564888394,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_core_full_raw_fixed504_retain,lasso,characteristics_core,504,cap_spread_bp,169.24558752934954,90.27480658708197,1.8747820563435915,0.06082271272225375,-7.689782092650347,346.1809571513494,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_core_full_raw_fixed504_recent,lasso,characteristics_core,504,rank_ic,0.13191230780241742,0.013678780094612429,9.64357251816431,5.233422920281983e-22,0.10510239146453366,0.15872222414030118,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_core_full_raw_fixed504_recent,lasso,characteristics_core,504,ew_spread_bp,224.16010501093825,95.93413674710656,2.3366041808647333,0.01945977487485023,36.13265209866884,412.1875579232077,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_core_full_raw_fixed504_recent,lasso,characteristics_core,504,cap_spread_bp,140.4883987260128,90.66663409873114,1.549504954303569,0.12126038147606406,-37.214938706971395,318.191736158997,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_core_full_raw_fixed504_union,lasso,characteristics_core,504,rank_ic,0.1337049939200784,0.013812402917807356,9.68006759690611,3.6647360409734077e-22,0.10663318166122002,0.16077680617893678,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_core_full_raw_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,232.6148198233093,95.38111420008542,2.4387932744771916,0.014736395689697467,45.67127118583994,419.55836846077864,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_core_full_raw_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,168.6176584628728,89.52021055632886,1.883570842997218,0.059623048869654756,-6.838730115974101,344.0740470417197,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_enet_characteristics_core_full_raw_fixed504_retain,enet,characteristics_core,504,rank_ic,0.1341664775768919,0.013848255489700905,9.68833061151081,3.380081024581824e-22,0.10702439556836904,0.16130855958541476,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_enet_characteristics_core_full_raw_fixed504_retain,enet,characteristics_core,504,ew_spread_bp,234.9847551749906,95.4327634521642,2.4623069339575085,0.013804647285308277,47.93997586361843,422.02953448636276,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_enet_characteristics_core_full_raw_fixed504_retain,enet,characteristics_core,504,cap_spread_bp,166.5539849195434,90.93206246253942,1.8316310046102535,0.06700641431926789,-11.669582546980422,344.7775523860672,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_enet_characteristics_core_full_raw_fixed504_recent,enet,characteristics_core,504,rank_ic,0.13214133480238546,0.013735590286459947,9.620360832446034,6.560063167298064e-22,0.10522007253452575,0.15906259707024517,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_enet_characteristics_core_full_raw_fixed504_recent,enet,characteristics_core,504,ew_spread_bp,223.88049119282175,96.4225960091265,2.3218674922590887,0.020240071695088045,34.89567571907827,412.86530666656523,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_enet_characteristics_core_full_raw_fixed504_recent,enet,characteristics_core,504,cap_spread_bp,141.71204242532286,90.93468694654835,1.5583936909423965,0.1191399512917538,-36.5166689353365,319.9407537859822,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_enet_characteristics_core_full_raw_fixed504_union,enet,characteristics_core,504,rank_ic,0.13383333018352617,0.01387436189277058,9.64608903947228,5.106624052395414e-22,0.10664008056522085,0.1610265798018315,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_enet_characteristics_core_full_raw_fixed504_union,enet,characteristics_core,504,ew_spread_bp,232.35705061672482,95.8670417009108,2.423742784737638,0.015361481347375288,44.461101578540166,420.25299965490944,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_enet_characteristics_core_full_raw_fixed504_union,enet,characteristics_core,504,cap_spread_bp,163.64642634046572,90.78768695014081,1.8025178505796475,0.07146396879964574,-14.294170321507323,341.58702300243874,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_core_full_raw_fixed504_retain,group_ridge,characteristics_core,504,rank_ic,0.13451745972375329,0.014024873333276148,9.591349349629427,8.694045343173374e-22,0.10702921310279581,0.16200570634471076,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_core_full_raw_fixed504_retain,group_ridge,characteristics_core,504,ew_spread_bp,226.26333563238956,100.3069186111187,2.2557101620237487,0.024088788740039724,29.665387754406424,422.8612835103727,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_core_full_raw_fixed504_retain,group_ridge,characteristics_core,504,cap_spread_bp,166.59408350236737,99.24094864016351,1.6786829004065522,0.09321386025494831,-27.91460162394236,361.1027686286771,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_core_full_raw_fixed504_recent,group_ridge,characteristics_core,504,rank_ic,0.13273493135360176,0.01391671397363754,9.537806956803296,1.4588456454360278e-21,0.10545867318212687,0.16001118952507665,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_core_full_raw_fixed504_recent,group_ridge,characteristics_core,504,ew_spread_bp,221.73461704777174,99.62936134063682,2.225595086268315,0.02604131562963327,26.464657017396377,417.0045770781471,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_core_full_raw_fixed504_recent,group_ridge,characteristics_core,504,cap_spread_bp,148.49102208920954,98.76695679141463,1.5034483891490844,0.1327234563959828,-45.08865608458683,342.0707002630059,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_core_full_raw_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.13424893009026104,0.01403679203125622,9.564074882018927,1.132093990402824e-21,0.10673732325052002,0.16176053693000206,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_core_full_raw_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,227.36484553247394,99.2590024729005,2.2906219070108893,0.021985290783369416,32.82077554421679,421.90891552073106,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_core_full_raw_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,166.6151474946014,98.28500832129168,1.6952244329057782,0.09003285363585575,-26.019929035349833,359.2502240245526,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_full_raw_fixed504_retain,ols,characteristics_textcore,504,rank_ic,0.11808937608778265,0.011567269302193465,10.208924250202227,1.8085881249224427e-24,0.0954179448560077,0.1407608073195576,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_full_raw_fixed504_retain,ols,characteristics_textcore,504,ew_spread_bp,224.65461731955193,83.97495780322285,2.675257281414555,0.007467192112814618,60.06672442196438,389.2425102171395,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_full_raw_fixed504_retain,ols,characteristics_textcore,504,cap_spread_bp,136.63489447036704,82.60537715922494,1.6540678000537203,0.0981137376754841,-25.268669691061433,298.5384586317955,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_full_raw_fixed504_recent,ols,characteristics_textcore,504,rank_ic,0.11933256508578913,0.011707609850583394,10.192735033773161,2.136668529590616e-24,0.09638607143359931,0.14227905873797894,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_full_raw_fixed504_recent,ols,characteristics_textcore,504,ew_spread_bp,239.32215469847955,85.44138386336522,2.801009813712696,0.005094296979586788,71.86011953702197,406.7841898599371,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_full_raw_fixed504_recent,ols,characteristics_textcore,504,cap_spread_bp,153.6878955321801,79.46856945820872,1.9339456665695005,0.05311980854921689,-2.0676385088287077,309.44342957318895,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_full_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.12167283164198335,0.011873204840684772,10.24768234647639,1.2121514466619587e-24,0.09840177777317458,0.14494388551079213,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_full_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,240.3132472956595,85.66048986290389,2.805415281657518,0.005025178946846394,72.42177226630949,408.20472232500947,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_full_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,153.85011444644198,81.35436518625579,1.8911107485653862,0.05860956199700935,-5.60151130373859,313.3017401966225,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_textcore_full_raw_fixed504_retain,ridge,characteristics_textcore,504,rank_ic,0.13110527738535663,0.01325950239842007,9.887646869838676,4.7096800728822165e-23,0.10511713023153083,0.15709342453918243,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_textcore_full_raw_fixed504_retain,ridge,characteristics_textcore,504,ew_spread_bp,246.2778058547643,93.78908933516959,2.625868398984588,0.008642822565150327,62.454568615022225,430.1010430945064,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_textcore_full_raw_fixed504_retain,ridge,characteristics_textcore,504,cap_spread_bp,186.00286657742518,94.52570760868088,1.9677489995361155,0.049096924905381964,0.7358840512468987,371.26984910360346,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_textcore_full_raw_fixed504_recent,ridge,characteristics_textcore,504,rank_ic,0.1300560394041973,0.013222363979293295,9.83606559370698,7.872967765278142e-23,0.10414068221430273,0.15597139659409187,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_textcore_full_raw_fixed504_recent,ridge,characteristics_textcore,504,ew_spread_bp,244.44236325798053,94.20375612062843,2.5948260804481165,0.009463879429788035,59.80639405315412,429.07833246280694,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_textcore_full_raw_fixed504_recent,ridge,characteristics_textcore,504,cap_spread_bp,171.33123705030218,94.31408054433102,1.816602951133795,0.06927793124998591,-13.52096405159645,356.1834381522008,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_textcore_full_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.131901784656372,0.013388126286376222,9.852146733228492,6.709531722664067e-23,0.10566153931460062,0.1581420299981434,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_textcore_full_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,246.50289397308416,94.23486316394347,2.615835431778948,0.008900944619335544,61.80595608369475,431.19983186247356,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ridge_characteristics_textcore_full_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,184.0034425525597,94.21478267674046,1.9530209307375082,0.0508171150825326,-0.6541383051197727,368.6610234102392,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_textcore_full_raw_fixed504_retain,lasso,characteristics_textcore,504,rank_ic,0.13397663942688348,0.013863238076437192,9.664166386538394,4.280908700348323e-22,0.10680519208796224,0.16114808676580472,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_textcore_full_raw_fixed504_retain,lasso,characteristics_textcore,504,ew_spread_bp,235.50377853818168,96.78675602203411,2.4332231827727315,0.014965073432944977,45.80522255452962,425.20233452183373,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_textcore_full_raw_fixed504_retain,lasso,characteristics_textcore,504,cap_spread_bp,135.4721875782927,100.38119864315803,1.3495773054063493,0.17715160789421858,-61.27134648725797,332.2157216438434,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_textcore_full_raw_fixed504_recent,lasso,characteristics_textcore,504,rank_ic,0.1319216293006214,0.013748694924443172,9.595211038255275,8.374554257844395e-22,0.10497468241428415,0.15886857618695865,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_textcore_full_raw_fixed504_recent,lasso,characteristics_textcore,504,ew_spread_bp,230.7657842521394,97.50654482143942,2.3666696904780427,0.017948943960031348,39.65646814517763,421.8751003591012,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_textcore_full_raw_fixed504_recent,lasso,characteristics_textcore,504,cap_spread_bp,129.42920752375113,97.67579688921646,1.32508985486496,0.18514135059893677,-62.011836540362566,320.8702515878648,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_textcore_full_raw_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.13360157962194716,0.013923863432292191,9.59515153761841,8.379387707705191e-22,0.1063113087690002,0.16089185047489413,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_textcore_full_raw_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,232.7036795777344,97.16796951369415,2.394859959947386,0.016626714241512745,42.25795888000792,423.14940027546083,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_lasso_characteristics_textcore_full_raw_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,144.31922658122502,98.21804248349699,1.4693759204728007,0.1417308548065056,-48.18459931845405,336.8230524809041,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_enet_characteristics_textcore_full_raw_fixed504_retain,enet,characteristics_textcore,504,rank_ic,0.1341685046838087,0.01386626777680933,9.675891656167142,3.817492190423686e-22,0.10699111924127412,0.16134589012634326,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_enet_characteristics_textcore_full_raw_fixed504_retain,enet,characteristics_textcore,504,ew_spread_bp,235.33412312764352,96.70391353499501,2.433553250587747,0.014951436010059495,45.79793543497783,424.8703108203092,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_enet_characteristics_textcore_full_raw_fixed504_retain,enet,characteristics_textcore,504,cap_spread_bp,140.02158530470206,99.30741120870974,1.409981224970463,0.15854522681471472,-54.61736406227831,334.6605346716824,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_enet_characteristics_textcore_full_raw_fixed504_recent,enet,characteristics_textcore,504,rank_ic,0.1323653468746678,0.013746687177728294,9.628890594755049,6.03778000407666e-22,0.1054223350995818,0.15930835864975382,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_enet_characteristics_textcore_full_raw_fixed504_recent,enet,characteristics_textcore,504,ew_spread_bp,229.81673611313914,97.58230436574725,2.355106672330317,0.01851738910548432,38.55893402784886,421.0745381984294,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_enet_characteristics_textcore_full_raw_fixed504_recent,enet,characteristics_textcore,504,cap_spread_bp,133.55457288152851,97.54993007063473,1.3690893759208567,0.17097133885135785,-57.63977675131636,324.74892251437336,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_enet_characteristics_textcore_full_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.13389103804611452,0.013919991518056436,9.618614915995934,6.672354697967935e-22,0.10660835600562087,0.16117372008660816,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_enet_characteristics_textcore_full_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,230.05497649159472,97.40078676694078,2.3619416652358978,0.01817950258106695,39.152942362525295,420.95701062066416,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_enet_characteristics_textcore_full_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,147.63062781081987,97.62083694546111,1.5122860285791062,0.13046111376082564,-43.70269674294099,338.96395236458073,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,group_ridge,characteristics_textcore,504,rank_ic,0.13414622292529993,0.013955874700035831,9.61216876825037,7.103670955096571e-22,0.10679321114047596,0.1614992347101239,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,group_ridge,characteristics_textcore,504,ew_spread_bp,227.1228661028994,99.90105429601388,2.2734781700092803,0.02299738017957578,31.320397665131736,422.92533454066705,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,group_ridge,characteristics_textcore,504,cap_spread_bp,158.7902295130952,101.79290002171523,1.5599342339123934,0.11877542347287874,-40.72018841135312,358.3006474375435,2266,2266,0,20,full,fixed504,retain,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,group_ridge,characteristics_textcore,504,rank_ic,0.13243509223155825,0.013818456969870095,9.583927678779265,9.342302477967477e-22,0.10535141424869637,0.15951877021442012,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,group_ridge,characteristics_textcore,504,ew_spread_bp,224.2810504005295,99.12185673685549,2.262680076665042,0.02365541785109052,30.005781115553816,418.5563196855052,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,group_ridge,characteristics_textcore,504,cap_spread_bp,146.6803141867686,98.3778327073196,1.490989485641059,0.13596425542476062,-46.13669479668437,339.4973231702216,2266,2266,0,20,full,fixed504,recent,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.1338435025742679,0.013950621403893219,9.594088944089329,8.466172277566598e-22,0.10650078706068357,0.16118621808785222,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,229.2397218649707,99.02919898402278,2.3148700001295164,0.020620047601998575,35.146058438435546,423.33338529150586,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,164.74810262161571,98.42233300976865,1.6738894271614562,0.09415233247923134,-28.156125351938528,357.65233059516993,2266,2266,0,20,full,fixed504,union,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_pca_raw_fixed504_retain,ols,characteristics_textcore,504,rank_ic,0.12999207379047734,0.012901242377552443,10.07593454849414,7.058652613300709e-24,0.10470610337465265,0.15527804420630203,2266,2266,0,20,pca,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_pca_raw_fixed504_retain,ols,characteristics_textcore,504,ew_spread_bp,247.60862114333236,90.50933061307806,2.7357248083277104,0.0062243054426596766,70.21359287687079,425.0036494097939,2266,2266,0,20,pca,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_pca_raw_fixed504_retain,ols,characteristics_textcore,504,cap_spread_bp,170.93005358334887,85.61456593319902,1.9965066892556282,0.045878798373430695,3.128587802248944,338.7315193644488,2266,2266,0,20,pca,fixed504,retain,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_pca_raw_fixed504_recent,ols,characteristics_textcore,504,rank_ic,0.1284179206343303,0.012853072254595945,9.991223739399052,1.665132199342955e-23,0.10322636192463122,0.15360947934402938,2266,2266,0,20,pca,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_pca_raw_fixed504_recent,ols,characteristics_textcore,504,ew_spread_bp,250.79269097184508,90.66673820320722,2.7660936738427147,0.005673223578173514,73.08914949783713,428.496232445853,2266,2266,0,20,pca,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_pca_raw_fixed504_recent,ols,characteristics_textcore,504,cap_spread_bp,166.3967315454308,81.42918739249313,2.0434531753754275,0.041007598126962884,6.7984569657812415,325.9950061250804,2266,2266,0,20,pca,fixed504,recent,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_pca_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.1306542377640776,0.012999761986939333,10.050509993594035,9.139320308378064e-24,0.10517517246208366,0.15613330306607157,2266,2266,0,20,pca,fixed504,union,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_pca_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,252.68057846032647,90.77174248304719,2.7836920560109095,0.005374403349041462,74.77123237960959,430.5899245410434,2266,2266,0,20,pca,fixed504,union,raw,21,f_cumret21,3020813
ld2_ols_characteristics_textcore_pca_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,166.72484809867657,82.30555275165146,2.025681652388043,0.04279741806788693,5.408928977778174,328.04076721957495,2266,2266,0,20,pca,fixed504,union,raw,21,f_cumret21,3020813
