model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,period
ld3_enet_characteristics_textcore_pca_dgtw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,22.20558736139477,4.467146081301105,4.970866624296098,6.665429214153217e-07,13.450141928365367,30.96103279442417,1258,1258,0,5,pca,standard,expanded,expanded,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_textcore_pca_dgtw_standard_expanded_expanded_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,16.052376228402085,4.475177622979453,3.586980804063559,0.0003345289400658483,7.281189262942789,24.823563193861382,1258,1258,0,5,pca,standard,expanded,expanded,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.06011067503533959,0.0020023905024314417,30.019456725523334,5.469644775699113e-198,0.0561860617675889,0.06403528830309027,1258,1258,0,5,pca,standard,original,original,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,22.62540281188465,4.450872295646137,5.083363733894796,3.7080863016618175e-07,13.90185341263111,31.34895221113819,1258,1258,0,5,pca,standard,original,original,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_original_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,17.69141274043892,4.492716045187809,3.937798997866416,8.22324323704997e-05,8.88585109910559,26.49697438177225,1258,1258,0,5,pca,standard,original,original,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.06013057972654493,0.0019939059837191324,30.157179033279387,8.636384765813389e-200,0.056222595809896525,0.06403856364319334,1258,1258,0,5,pca,standard,original,expanded,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,22.09438231249587,4.437012532827343,4.9795627461112755,6.372808957400359e-07,13.397997549201433,30.790767075790306,1258,1258,0,5,pca,standard,original,expanded,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_original_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,15.331098957658321,4.465341650259108,3.43335407644983,0.000596163009552245,6.579190144483819,24.083007770832822,1258,1258,0,5,pca,standard,original,expanded,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.06011530410624519,0.00199605636046034,30.117037422921822,2.8993311647675065e-199,0.05620310552863082,0.06402750268385955,1258,1258,0,5,pca,standard,expanded,original,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,22.130825618205698,4.436686213516501,4.988143076421194,6.096241457337741e-07,13.435080429007972,30.826570807403424,1258,1258,0,5,pca,standard,expanded,original,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_expanded_original_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,17.5436093174673,4.457454469656987,3.9357910298110856,8.292310603282761e-05,8.807159094212517,26.280059540722085,1258,1258,0,5,pca,standard,expanded,original,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.060118361002627255,0.0019942752765434715,30.145467734437304,1.2298567492428692e-199,0.05620965328534339,0.06402706871991111,1258,1258,0,5,pca,standard,expanded,expanded,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,22.655785345999725,4.445262825847676,5.096613233814684,3.457837680655131e-07,13.943230305523533,31.368340386475914,1258,1258,0,5,pca,standard,expanded,expanded,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_pca_dgtw_standard_expanded_expanded_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,16.38469926221819,4.462013809196332,3.6720413613352965,0.00024062072605936897,7.639312897673005,25.13008562676338,1258,1258,0,5,pca,standard,expanded,expanded,fixed504,union,dgtw,2014-2018
ld3_ols_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics,504,rank_ic,0.05827171329512906,0.001998091767499171,29.16368219066457,5.603240487793431e-187,0.05435552539302471,0.062187901197233414,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ols_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics,504,ew_spread_bp,19.33770693488064,4.472207343210493,4.323973700422966,1.5324357304100177e-05,10.572341610792513,28.103072258968766,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ols_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics,504,cap_spread_bp,14.387216365366369,4.542700053368311,3.1671068299344505,0.0015396374702133257,5.483687868196299,23.29074486253644,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics,504,rank_ic,0.05859037643148981,0.001993296355462889,29.393710709857682,6.6083027337562e-190,0.054683587364267594,0.06249716549871202,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics,504,ew_spread_bp,19.08347044763222,4.474139032214554,4.2652832891933,1.9964871780280825e-05,10.3143190826668,27.85262181259764,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics,504,cap_spread_bp,16.910712216513748,4.483880596588766,3.7714457047270686,0.00016230447614750597,8.122467736221795,25.698956696805702,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics,504,rank_ic,0.058707760161962004,0.001997282012846801,29.393826101845093,6.585900831304563e-190,0.05479315934981261,0.0626223609741114,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics,504,ew_spread_bp,19.045114426966585,4.465736178749346,4.2647200068814355,2.0015303763889094e-05,10.292432352160342,27.79779650177283,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics,504,cap_spread_bp,14.614110629499514,4.5499917417016436,3.211898275673355,0.001318610562881006,5.69629068580962,23.531930573189406,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics,504,rank_ic,0.058482964117955574,0.0020289947254084773,28.823615648474288,1.0853374479519416e-182,0.05450620753133322,0.06245972070457793,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics,504,ew_spread_bp,17.655146897217204,4.363790905876246,4.045827877188827,5.213853318561343e-05,9.102273885636345,26.208019908798065,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics,504,cap_spread_bp,12.257711519253515,4.90414115858458,2.4994613986175107,0.012438224902128243,2.645771473327205,21.869651565179826,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics,504,rank_ic,0.058489258106672035,0.0020244344164028474,28.891653704741753,1.5199943003295558e-183,0.05452143956145909,0.06245707665188498,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics,504,ew_spread_bp,17.96044493035249,4.383961633323934,4.096852671754525,4.188052520950166e-05,9.36803801943219,26.55285184127279,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics,504,cap_spread_bp,13.64345227023243,4.904303634629316,2.7819346612016305,0.005403591772980126,4.0311937771100865,23.255710763354774,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics,504,rank_ic,0.05852357415623439,0.002022832046692704,28.931504349023655,4.795948706661292e-184,0.05455889619794324,0.062488252114525536,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics,504,ew_spread_bp,18.072433549564927,4.346348028944624,4.158073267306497,3.209430960735949e-05,9.553747948556811,26.591119150573043,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics,504,cap_spread_bp,13.845230834617366,4.761140574580626,2.9079651435910168,0.003637888835007255,4.5135667831070005,23.176894886127734,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,rank_ic,0.05841448673590469,0.002010392260439168,29.056263240460407,1.2825099630294192e-185,0.054474190310645855,0.06235478316116353,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,ew_spread_bp,17.842190913102275,4.431550498804943,4.026173439276791,5.6691879906048824e-05,9.156511539774076,26.527870286430474,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,cap_spread_bp,16.82963611098614,4.682685806560026,3.5940135226261214,0.0003256229255899628,7.6517405792115945,26.007531642760686,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_ols_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,rank_ic,0.0595680728550407,0.0019876408493258685,29.96923356412397,2.4712155070631557e-197,0.055672368376161394,0.06346377733392,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ols_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,ew_spread_bp,21.32599225225538,4.457027233160942,4.784801872778977,1.7115608052065078e-06,12.590379397145727,30.061605107365033,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ols_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,cap_spread_bp,17.24646207165676,4.460650788181011,3.8663555814217005,0.00011047383294131324,8.503747179211773,25.989176964101752,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.060087267293103486,0.002011699345662564,29.86891029350781,4.988074191501472e-196,0.056144409027882064,0.06403012555832491,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,21.384193944680998,4.3838141438058695,4.877988263917596,1.0717330000577807e-06,12.792076107904201,29.976311781457795,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,16.094964538500953,4.703778346369267,3.4217098156685606,0.0006222869054580979,6.8757283883578175,25.31420068864409,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06008188262427771,0.002016548138989602,29.794420208774156,4.614112380220672e-195,0.05612952089876682,0.0640342443497886,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,20.959193358039172,4.416443151150904,4.745717909349135,2.0776810060794715e-06,12.303123842014815,29.615262874063532,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,16.626951595051377,4.610058872891948,3.6066679522947354,0.0003101541370138864,7.5914022375738455,25.66250095252891,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.06000923573441225,0.0020380093744386952,29.445024388535934,1.4578615465539421e-190,0.0560148107603574,0.0640036607084671,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,20.518171498164932,4.479155523711566,4.580812474482454,4.63173017796085e-06,11.73918799053662,29.297155005793243,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,14.21054370524738,4.844147323170912,2.933549034992056,0.0033511071583897396,4.716189416026284,23.704897994468475,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.05999259017767974,0.0020422105847202744,29.376299695311314,1.1029138780749497e-189,0.055989930982781516,0.06399524937257796,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,19.67433606526593,4.518171944727927,4.354490335017711,1.333768647387309e-05,10.818881777639898,28.52979035289196,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,13.409291094664567,4.823749121994102,2.779848361832148,0.005438428709147208,3.954916545099419,22.863665644229716,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.060068867499950655,0.002035359770503022,29.51265342397189,1.981078539632704e-191,0.05607963565418302,0.0640580993457183,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,20.8177810245419,4.47099922131863,4.656180865628091,3.2212897411401297e-06,12.05478357585076,29.580778473233043,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,14.81328591552306,4.7491801768658055,3.1191248518389556,0.0018138908240689184,5.505063812774518,24.121508018271605,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.06008889624230397,0.002034713837089711,29.531865929732035,1.1227662809223343e-191,0.05610093040276284,0.0640768620818451,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,20.60276149631504,4.412525526367479,4.669154064537693,3.024425116527372e-06,11.954370383771137,29.251152608858945,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,16.005481375416917,4.612234103278052,3.4702231103233343,0.0005200262060091622,6.965668644724543,25.04529410610929,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.06004775488045789,0.0020125625955478327,29.83646571455458,1.315355667898822e-195,0.056103204676551686,0.0639923050843641,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,21.57558483573872,4.431605536732469,4.868570692247786,1.1240831135738828e-06,12.889797590054785,30.261372081422657,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,15.435472300208144,4.702471772256879,3.28241679009593,0.0010292135636451307,6.218796988268421,24.652147612147864,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.05998481496295292,0.002016681119750733,29.74432317309898,2.0535515559349656e-194,0.05603219259993958,0.06393743732596627,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,21.042010615077068,4.453461632205338,4.724866261990707,2.302668464143924e-06,12.31338620942364,29.770635020730495,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,16.097824726358493,4.60502573972689,3.4957078713990435,0.00047280601943280767,7.072140128613867,25.123509324103118,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.05378357101891872,0.0016995742478471208,31.64532004826931,8.795166070641673e-220,0.05045246670408662,0.05711467533375083,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,21.14956040089585,4.137763982503654,5.11135011332831,3.198645533223445e-07,13.039692018661666,29.259428783130033,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,12.044892828653648,3.496617681599082,3.4447268547659022,0.0005716367283524677,5.191648105013504,18.89813755229379,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.05746053364705778,0.0018663468760153504,30.78770317859453,3.8282466547882295e-208,0.05380256098740885,0.061118506306706705,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,21.80765382876122,4.141752610992628,5.26532023445377,1.3994519907978122e-07,13.689967878340937,29.925339779181506,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,16.425330666489852,3.640888240454924,4.51135261005362,6.441553585603164e-06,9.289320843462793,23.561340489516912,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.0574189801621557,0.0018687348841360685,30.726124208197124,2.5492489814936308e-207,0.053756327092595375,0.061081633231716025,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,21.502088816637382,4.1711113321650375,5.1550023733067345,2.5362771691462417e-07,13.326860830087023,29.677316803187743,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,16.84664203525633,3.807885101722648,4.424146628698193,9.682424471307809e-06,9.3833243786133,24.30995969189936,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.05928031715773927,0.00201193942701424,29.464265355996577,8.266144143520999e-191,0.05533698834171521,0.06322364597376333,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,18.961184181703153,4.4287116604734305,4.281422146068592,1.857026937603211e-05,10.281068829262649,27.641299534143656,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,13.052570362840648,4.795322735880288,2.721937830206241,0.006490035063739166,3.653910506269206,22.45123021941209,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.05948036432970743,0.002019851471784502,29.447890184300338,1.3397540284212508e-190,0.05552152819088958,0.06343920046852528,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,19.965283925475145,4.454567648324803,4.481980183415408,7.395361223017925e-06,11.234491768061247,28.696076082889043,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,13.921554580260455,4.890703782058195,2.8465339960543945,0.00441980097022322,4.335951308372563,23.507157852148346,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.05924877536216759,0.0020093699446230608,29.486245437637475,4.32129716937633e-191,0.05531048263908915,0.06318706808524603,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,18.910462787456375,4.429616675060992,4.2690968936259015,1.962660029543085e-05,10.228573639018766,27.592351935893983,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,13.298310966487595,4.868422327106704,2.7315442402037378,0.006303827698955195,3.7563785438277755,22.840243389147414,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.05946904912228411,0.0020033382993403987,29.684975893419676,1.2001685746041296e-193,0.05554257820672721,0.06339552003784102,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,19.73256965155537,4.455795978926414,4.428517316519901,9.488310196488638e-06,10.999370010401204,28.465769292709535,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,17.350615557334702,4.824144775075498,3.5966199951084934,0.0003223789040638978,7.895465541979645,26.805765572689758,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.05979538585659648,0.002014228767594515,29.686491831812575,1.1472976770361493e-193,0.055847570015486736,0.06374320169770623,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,21.52905110329279,4.495638149524923,4.788875435975174,1.6771854358832891e-06,12.717762242699648,30.34033996388593,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,15.290967254794664,4.614039117874083,3.3140090198975107,0.0009196854038863034,6.247616760502501,24.33431774908683,1258,1258,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.05997886498484314,0.00201219299260293,29.807709899265557,3.1038014572196053e-195,0.05603503918939752,0.06392269078028875,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,21.728828978028293,4.51399486365957,4.813658330220689,1.481920888243207e-06,12.881561618856745,30.576096337199843,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,16.422452029950954,4.574920355513213,3.5896694923137495,0.00033109749232395084,7.455772901005876,25.38913115889603,1258,1258,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014-2018
