model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,year
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,28.04695359642514,21.084162313009287,1.3302379852729407,0.18343987245711912,-13.277245181269784,69.37115237412007,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2021
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.07255034306553884,0.007016909396577287,10.339358678469969,4.676566287112581e-25,0.05879745336546668,0.086303232765611,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2021
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,33.5617493304528,13.019425694847824,2.5778210281375302,0.009942547887093409,8.044143869155697,59.0793547917499,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2021
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,26.38646015369435,21.005960220633217,1.2561415844145087,0.20906464149875492,-14.784465339427804,67.5573856468165,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2021
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.07644564832599535,0.007556645545137516,10.116346978215212,4.675409641841253e-24,0.06163489521359077,0.09125640143839991,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2021
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,36.99300786033476,13.489957557444187,2.742262731577005,0.006101751456069293,10.553176894770232,63.43283882589928,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2021
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,16.795124394499084,22.44319176462719,0.7483393882045757,0.4542554721156008,-27.192723162296154,60.78297195129432,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2021
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.07641335900983262,0.007639550063549649,10.00233762121952,1.48841373496873e-23,0.061440116027184626,0.09138660199248061,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2021
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,35.73631146548387,13.26834939514198,2.6933501976190213,0.007073792558381272,9.730824516711781,61.74179841425597,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2021
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,9.91249692432,22.804779343961894,0.43466752187385527,0.6638037760752808,-34.784049265228276,54.60904311386827,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2021
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.07734284188584527,0.007737212485323491,9.996215307845663,1.5833300391872474e-23,0.06217818407387758,0.09250749969781295,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2021
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,31.733170160990483,13.713289121659407,2.3140451484297544,0.020665245720125267,4.855617372953134,58.61072294902783,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2021
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,23.754108630326243,21.12674842680772,1.1243617877413008,0.2608595759118968,-17.65355739665513,65.16177465730762,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2021
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.07778928090497485,0.007676089241179044,10.13397297254799,3.9045493475224744e-24,0.06274442245014852,0.09283413935980117,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2021
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,33.74009289792872,13.69316147673909,2.464010444574384,0.013739210774936037,6.9019895690288,60.57819622682864,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2021
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,18.05658309031331,22.192316660068435,0.8136411969464764,0.4158505299472409,-25.439558296929043,61.552724477555664,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2021
ld3_enet_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.057242027819458724,0.004584594269034263,12.48573471508454,8.931502729199531e-36,0.048256388168422835,0.06622766747049462,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_enet_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,29.14621126909472,9.141016846707508,3.1885086482028373,0.0014300873207450664,11.230147467474112,47.06227507071533,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_enet_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,10.913780207703557,12.45520916026717,0.8762422266274853,0.3808983651578911,-13.497981166333467,35.32554158174058,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.056932209974266616,0.00437882759854048,13.00170164115227,1.1965095123399668e-38,0.04834986558661726,0.06551455436191597,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,27.34478671172619,9.721225610666938,2.8128949791805278,0.004909768362319213,8.291534629230597,46.39803879422178,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,20.098834004711705,13.327802239580034,1.5080381328756143,0.1315447676773829,-6.023178377937434,46.220846387360844,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.05741019925916021,0.004369839721418686,13.137827224592522,1.9988409595840924e-39,0.04884547078696704,0.06597492773135338,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,27.233249568337317,9.437560549957727,2.8856238245230967,0.003906387605411712,8.735970788504147,45.73052834817049,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_group_ridge_characteristics_core_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,16.861249883825987,12.691254860896684,1.3285723176025384,0.1839891100012251,-8.013152562150406,41.73565232980238,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.053883102430441775,0.0039233371325968725,13.733997515216423,6.3529314336020234e-43,0.04619350295134326,0.06157270190954029,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,35.058461672356486,9.040237440832188,3.878046555946347,0.00010529856974445477,17.33992187663485,52.777001468078126,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_ols_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,17.61977456489246,13.148274717717586,1.340082630092101,0.18021848253775352,-8.150370340672556,43.38991947045747,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.05696006095001539,0.004332389275210365,13.147493757298534,1.759089431295672e-39,0.04846873400359549,0.0654513878964353,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,33.6421854182511,8.863859385049139,3.7954331129164904,0.00014738592829785868,16.26934025952744,51.015030576974766,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,18.257675821547917,11.412246631699066,1.5998318657813388,0.10963588759214846,-4.109916559270797,40.62526820236663,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.0569200625572242,0.004258734409225374,13.365487745355185,9.620233875517939e-41,0.048573096495421,0.06526702861902739,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,32.29622686593832,8.79280013657125,3.6730309303416315,0.00023969045773458277,15.062655274999805,49.52979845687684,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,19.292549448730647,11.730952095606277,1.6445851360996093,0.10005539418213305,-3.699694163022329,42.28479306048362,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.05663002222789212,0.004490231504430188,12.61182684501219,1.8173105211028333e-36,0.047829330196961846,0.06543071425882238,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,27.829170003682176,9.512062468400684,2.9256714930259755,0.003437136748204162,9.185870146921669,46.472469860442686,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,12.128940938939923,13.07785957477295,0.9274408300221024,0.353697699753979,-13.503192822487364,37.76107470036721,251,251,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2022
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,rank_ic,0.05663002222789212,0.004490231504430188,12.61182684501219,1.8173105211028333e-36,0.047829330196961846,0.06543071425882238,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,ew_spread_bp,27.829170003682176,9.512062468400684,2.9256714930259755,0.003437136748204162,9.185870146921669,46.472469860442686,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_lasso_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_textcore,504,cap_spread_bp,12.128940938939923,13.07785957477295,0.9274408300221024,0.353697699753979,-13.503192822487364,37.76107470036721,251,251,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2022
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06435478842229181,0.0055604320026603525,11.573702976945258,5.6011935522696125e-31,0.05345654195859359,0.07525303488599003,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,24.136890172048137,9.61055416003847,2.5114982726398285,0.01202198742516957,5.300550146901145,42.97323019719513,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,10.298903626173882,14.106407989134176,0.7300868962606836,0.46533707052831774,-17.349147983757188,37.946955236104955,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06511725516983914,0.0054852695231469364,11.871295456869534,1.6686354772882678e-32,0.05436632445897595,0.07586818588070234,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,29.90838589732911,9.657713204911856,3.0968393099639657,0.0019559586976460597,10.979615842684975,48.837155951973244,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,25.247392748989036,14.29072589106947,1.766697713008867,0.0772788665952609,-2.7619153104412,53.25670080841927,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.0669726175198829,0.005475256658338108,12.231868147750163,2.100514739594492e-34,0.05624131166342708,0.07770392337633872,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,32.600815192987795,9.493194544642412,3.434124839608014,0.0005944703403032921,13.99449578725655,51.20713459871904,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,19.438484413679646,12.784334902184662,1.5204924278350909,0.12838726041838672,-5.618351560900688,44.495320388259984,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2014
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.06724589103377832,0.0055422806273303015,12.13325263650001,7.039668775361645e-34,0.05638322061199687,0.07810856145555976,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,32.064928829074425,9.912289948461764,3.2348659084624956,0.0012169987085865897,12.63719752577098,51.49266013237787,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,20.666591968591685,11.889022906560077,1.7382918790734565,0.08215939658372015,-2.6354647396377793,43.96864867682115,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2014
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06541416183728863,0.005459081677587254,11.98263109083938,4.381921364536872e-33,0.05471455836055511,0.07611376531402214,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2014
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,31.511248853426913,9.166282790291625,3.437734747481469,0.000586602014780799,13.545664712346017,49.47683299450781,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2014
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,28.143191934128627,11.726064418061538,2.4000543516356565,0.016392637649257635,5.160527994331385,51.12585587392587,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2014
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.0664922480953259,0.005429647157310185,12.246145314581689,1.761723581159604e-34,0.05585033521823766,0.07713416097241416,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2014
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,31.323449449288365,9.307037131662916,3.3655661846158025,0.0007638673937403232,13.081991868452079,49.56490703012465,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2014
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,26.657492463916647,11.25425425279214,2.368659163471717,0.017852697033270616,4.599559455587315,48.71542547224598,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2014
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06619718867113117,0.005471889256322012,12.097684286035113,1.0863248849709223e-33,0.055472482801348366,0.07692189454091397,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2014
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,30.95183154630105,9.283819993864597,3.3339542954038537,0.0008562072539430673,12.755878719373577,49.147784373228525,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2014
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,26.687890172860527,11.210100083120873,2.3807004375495873,0.01727975753148723,4.716497746854152,48.6592825988669,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2014
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06740372262865799,0.005466174609241607,12.331059186199282,6.163122617724387e-35,0.056690217261337134,0.07811722799597884,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2014
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,29.87816623811133,9.295822535929267,3.2141498100495447,0.0013083139388815207,11.658688861014173,48.09764361520848,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2014
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,22.408596672410624,12.715682150392515,1.7622803407144698,0.07802194376185885,-2.5136823812175315,47.330875726038784,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2014
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.04870659132313822,0.004566239259175966,10.666675256943922,1.457484947222617e-26,0.039756926830360466,0.05765625581591597,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2015
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,11.442603983008985,8.654667480835347,1.322130978266602,0.18612453982674348,-5.5202325775982946,28.405440543616265,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2015
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,17.838448988043478,9.204271702863368,1.9380619742563763,0.05261566197925599,-0.2015920534898754,35.87849002957683,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2015
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.04880069330181408,0.00453198531283775,10.768060779803589,4.8715366823655365e-27,0.0399181653101876,0.057683221293440556,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2015
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,11.396249488687538,8.415971027261035,1.3541217587100498,0.17569753542967215,-5.098750619676654,27.89124959705173,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2015
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,16.469912069866584,9.134129569722816,1.8031178498343088,0.07136970841581039,-1.4326529169124775,34.37247705664565,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2015
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.04951035324608232,0.0045675882724529465,10.839495657846065,2.2370085985876885e-27,0.04055804473586702,0.05846266175629762,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2015
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,14.461064089799542,8.507051629173867,1.6998914218654952,0.08915135074880844,-2.2124507180040283,31.134578897603113,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2015
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,15.799954124947806,9.98832411499217,1.5818423534367048,0.11368556357614149,-3.776801406349758,35.37670965624537,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2015
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,rank_ic,0.049808815992756,0.0045567234600758354,10.93084020330851,8.208483731034295e-28,0.040877802123498626,0.05873982986201338,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2015
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,ew_spread_bp,14.180723738530155,8.71143442697468,1.6278287872568946,0.10356119467094303,-2.8933739920225428,31.254821469082852,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2015
ld3_group_ridge_characteristics_textcore_full_dgtw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_textcore,504,cap_spread_bp,15.342799206663932,9.90384677339748,1.5491757453150334,0.12133947837475158,-4.0683837775983545,34.753982190926216,252,252,0,5,full,daily_rank,expanded,none,fixed504,union,dgtw,2015
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.04998107691622284,0.004455224920431992,11.218530558806563,3.3071996970154846e-29,0.04124899652915081,0.05871315730329487,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2015
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,10.980665001429774,9.141749515070748,1.2011557506938315,0.22969079032691542,-6.936834803795396,28.898164806654943,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2015
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,10.773493094064142,9.047012380295783,1.1908343485335116,0.23371862164859747,-6.958325339003581,28.505311527131866,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2015
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.05012336713412431,0.0044641475875204124,11.227981636235524,2.971897766139499e-29,0.04137379864091294,0.058872935627335685,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2015
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,10.338537601567586,8.992379971011673,1.1496998163884824,0.25026753000117496,-7.2862032769146285,27.9632784800498,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2015
ld3_ols_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,6.934537908615238,9.352850544093604,0.7414357661252752,0.4584292651584251,-11.396712310594076,25.26578812782455,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2015
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.050092536247982704,0.004517801027707144,11.087813726361796,1.4375827375266097e-28,0.04123780894435866,0.058947263551606746,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2015
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,14.38997482724122,8.442920929298815,1.7043834648865186,0.08830947099190668,-2.1578461185038993,30.93779577298634,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2015
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_original_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,10.907380028456688,9.873580435783568,1.1047036178412495,0.26928803525778255,-8.444482024138397,30.259242081051774,252,252,0,5,pca,daily_rank,original,original,fixed504,union,dgtw,2015
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.05026922040699047,0.004528446728213836,11.100764439558343,1.2437549651611572e-28,0.041393627913783114,0.05914481290019783,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2015
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,12.773369690511656,8.756270143189509,1.4587683433278478,0.1446288783720593,-4.3886044290431645,29.935343810066477,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2015
ld3_ridge_characteristics_textcore_pca_dgtw_daily_rank_original_expanded_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,10.022824695190192,9.195406198986067,1.0899817232973743,0.2757211950597962,-7.999840278038853,28.045489668419236,252,252,0,5,pca,daily_rank,original,expanded,fixed504,union,dgtw,2015
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06080688952507441,0.003468274714268474,17.532316363209354,8.119336764853932e-69,0.05400919599661726,0.06760458305353156,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2016
ld3_enet_characteristics_textcore_full_dgtw_daily_rank_original_none_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,11.822254734264583,12.329815252532644,0.9588347020719711,0.3376420242259457,-12.34373909673203,35.988248565261195,252,252,0,5,full,daily_rank,original,none,fixed504,union,dgtw,2016
